SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6891,11,116643,-0.0463788346222093,0.0884070157842313,0.600186522085138,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6892,11,116979,-0.032507823151246,0.0887734894854704,0.714443854274424,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6893,11,118012,-0.0550520127187183,0.0884473216786962,0.534062890103489,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6894,11,118055,-0.0404468016369901,0.0883151215546121,0.647246625194358,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6895,11,118745,-0.0720447545264504,0.0885492259621723,0.416415442889136,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6896,11,118759,-0.0570887845605206,0.0886939531467563,0.5202136252288,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6897,11,119115,-0.0894861718083511,0.0883131303881571,0.311619140066227,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6898,11,119177,-0.0893090178475857,0.0882133771645172,0.312030548018902,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6899,11,119221,-0.0947051805949344,0.0884466673619326,0.285008776283662,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6900,11,119264,-0.0903087566991077,0.0883261064791041,0.307269591489225,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6901,11,119431,-0.0712443856222934,0.0886044294744976,0.421896252489171,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6902,11,120563,-0.055870382136096,0.0886961510478302,0.529162527698482,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6903,11,120692,-0.0343248405789002,0.0887271791718032,0.699094262900618,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6904,11,120740,-0.0620449130353569,0.0887084737947277,0.484747162049479,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6905,11,120902,-0.0427907168979967,0.0886956475419308,0.629789318373333,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6906,11,120917,-0.040242720655668,0.0885839002633321,0.649899800432714,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6907,11,121097,-0.0246620491831057,0.0883510456325402,0.780303125214219,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6908,11,121508,-0.0610697220404878,0.0892178560527766,0.494107937033159,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6909,11,121522,-0.0528798833897275,0.0893252709572167,0.554234623150658,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6910,11,122192,-0.0610851117284839,0.0887103607887741,0.491533291289167,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6911,11,122402,-0.0549145539849067,0.0907094132690979,0.545309027438494,YKL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6912,11,122415,-0.0572506369155175,0.0889503422142724,0.520236750452076,YKL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6913,11,122779,-0.043923508028882,0.0886013762118434,0.620384266334709,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6914,11,122784,-0.0521918893695973,0.0888174731401189,0.557155783536559,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6915,11,122858,-0.0561752415274431,0.0890639913762302,0.52862586726051,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6916,11,123867,-0.0564113042220544,0.0883320158842489,0.523479041283048,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6917,11,124479,-0.078278799441846,0.0888609272264069,0.378963955737481,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6918,11,124784,-0.0475578712964867,0.0886423786754902,0.591941355081426,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6920,11,125700,-0.0599923401674213,0.0888261441328577,0.499869822827144,YKL172W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6921,11,130422,-0.121014964899757,0.0885762126786904,0.172738289115589,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6922,11,130518,-0.102853741238031,0.0883900422813798,0.24535790890084,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6923,11,130533,-0.104003839218973,0.0885055706458679,0.240742468298036,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6924,11,132044,-0.0683511643488009,0.0883373572132158,0.439595610222669,YKL168C,KKQ8,SGDID:S000001651,CDS,CDS,"""Putative serine/threonine protein kinase with unknown cellular role; KKQ8 has a paralog ; HAL5 ; that arose from the whole genome duplication""",Verified ORF
6925,11,137433,-0.113679555882047,0.0902977151449807,0.208883296272751,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6927,11,137613,-0.133431235826727,0.0893949231194698,0.136434011507898,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6928,11,137677,-0.131222652893662,0.089319101437675,0.14268424318329,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6929,11,137740,-0.134173517891648,0.089106896683503,0.133023305508673,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6930,11,138163,-0.123382346736607,0.0885026822401184,0.164161702508403,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6931,11,138169,-0.118221019618852,0.0882956544649179,0.18145753977159,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6932,11,138463,-0.151919489063289,0.0887265416759513,0.087734084375732,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6933,11,139069,-0.11021254164124,0.0890195799294519,0.216512581457563,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6934,11,139532,-0.137610568092299,0.0887205877788067,0.121784402581795,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6935,11,140338,-0.114230314537019,0.0881513782369474,0.195876356018646,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6937,11,146291,-0.136169483584217,0.0886130857311266,0.125268815737376,YKL163W,PIR3,SGDID:S000001646,Close to 3'-UTR,Close to 3'-UTR,"""O-glycosylated covalently-bound cell wall protein; required for cell wall stability; expression is cell cycle regulated ; peaking in M/G1 and also subject to regulation by the cell integrity pathway; coding sequence contains length polymorphisms in different strains; PIR3 has a paralog ; HSP150 ; that arose from the whole genome duplication""",Verified ORF
6938,11,147493,-0.109732266665706,0.0888712058506573,0.217750913105254,YKL162C,YKL162C,SGDID:S000001645,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion""",Uncharacterized ORF
6939,11,152009,-0.134248984535836,0.0895206473830083,0.134600780319926,SUT229,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6940,11,152668,-0.118556811182904,0.0890688504596522,0.18402525187718,SUT229,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6941,11,153313,-0.163096141254543,0.0896504540983407,0.0697210966588035,YKL160W,ELF1,SGDID:S000001643,CDS,CDS,"""Transcription elongation factor with a conserved zinc finger domain; implicated in the maintenance of proper chromatin structure in actively transcribed regions; deletion inhibits Brome mosaic virus (BMV) gene expression""",Verified ORF
6942,11,153972,-0.125310274134592,0.0882798614763661,0.156645603175592,YKL159C,RCN1,SGDID:S000001642,CDS,CDS,"""Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region""",Verified ORF
6943,11,154354,-0.142804225971723,0.0888366637890247,0.108840517175914,YKL159C,RCN1,SGDID:S000001642,CDS,CDS,"""Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region""",Verified ORF
6944,11,154565,-0.138532845514746,0.0884751842785381,0.118295652048807,YKL159C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6945,11,155875,-0.0831741159976714,0.0890526836217714,0.350948637527759,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6946,11,155937,-0.0852679645607727,0.0895602096290395,0.341710789513666,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6947,11,158103,-0.109995840540743,0.0883656781756599,0.214038342630145,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6948,11,158139,-0.111910845799378,0.0887589098865672,0.208198944032298,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6950,11,162925,-0.0867574799017587,0.0886046411877129,0.328175066664906,YKLWdelta3,YKLWdelta3,SGDID:S000007056,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6951,11,164489,-0.127474030892763,0.0897100034878818,0.15621208559523,YKL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6952,11,167261,-0.122440571617138,0.0889528080752608,0.169549668807721,YKL150W,MCR1,SGDID:S000001633,CDS,CDS,"""Mitochondrial NADH-cytochrome b5 reductase; involved in ergosterol biosynthesis""",Verified ORF
6953,11,169186,-0.180552021693974,0.0887994368066147,0.0427743278062173,YKL149C,DBR1,SGDID:S000001632,Close to 3'-UTR,Close to 3'-UTR,"""RNA lariat debranching enzyme; catalyzes debranching of lariat introns formed during pre-mRNA splicing; required for efficient Ty1 transposition; knockdown of human homolog Dbr1 rescues toxicity of RNA-binding proteins TDP-43 and FUS which are implicated in amyotrophic lateral sclerosis (ALS) ; suggests potential therapeutic target for ALS and related TDP-43 proteinopathies; human homolog DBR1 can complement yeast dbr1 null mutant""",Verified ORF
6954,11,170215,-0.189573584251892,0.0879968069227751,0.0318910277155126,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6955,11,170526,-0.21401519940578,0.0875871048582309,0.0150365694832713,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6957,11,171257,-0.185394657942945,0.0885661635201434,0.0370365216363616,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6958,11,171276,-0.170209430991122,0.0883333515625265,0.0547946255011321,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6959,11,171361,-0.163460859144178,0.0880125071446804,0.0641088658966118,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6960,11,171454,-0.161962908642834,0.0880539596130629,0.0667019265490663,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6961,11,171457,-0.157272443593298,0.0881769587375749,0.0753476479353093,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6962,11,171646,-0.143091263031877,0.0881129432637207,0.105278448796346,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6963,11,171647,-0.143091263031877,0.0881129432637207,0.105278448796346,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6964,11,173020,-0.103373374391481,0.0882701637284929,0.242347645416695,YKL146W,AVT3,SGDID:S000001629,CDS,CDS,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
6966,11,174007,-0.132301585745464,0.0885191646025574,0.135909746571526,YKL145W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6967,11,179802,-0.102379754440445,0.0886590128818567,0.248970415179541,YKL141W,SDH3,SGDID:S000001624,CDS,CDS,"""Subunit of succinate dehydrogenase and of TIM22 translocase; functions as cytochrome b subunit of succinate dehydrogenase ; which couples oxidation of succinate to transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; also required for mitochondrial inner membrane protein import as part of the TIM22 complex; SDH3 has a paralog ; SHH3 ; that arose from the whole genome duplication""",Verified ORF
6968,11,182151,-0.0660338905617568,0.0882547475115995,0.454826188958378,YKL140W,TGL1,SGDID:S000001623,CDS,CDS,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes""",Verified ORF
6969,11,183689,-0.0652256346669738,0.090263808931259,0.470397277134705,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6970,11,184061,-0.0849619003606446,0.088474697080902,0.337563536543239,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6971,11,184965,-0.0389211385024316,0.0883949236972004,0.659982336854442,YKL138C-A,HSK3,SGDID:S000028421,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
6972,11,185280,-0.0370173794239113,0.090074693757351,0.681348921629501,YKL139W,CTK1,SGDID:S000001622,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6973,11,185287,-0.04934178563958,0.089902939244647,0.583466373294523,YKL138C,MRPL31,SGDID:S000001621,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
6974,11,185527,-0.0732580009436134,0.0888915041884781,0.410423163393684,YKL138C,MRPL31,SGDID:S000001621,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
6975,11,185734,-0.0652857755623795,0.0885640724017421,0.46151552285771,YKL137W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6976,11,185749,-0.0504802725885677,0.0889818452717732,0.57086431262163,YKL137W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6977,11,185846,-0.0623719952276347,0.089135124062329,0.484546463648553,YKL137W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6978,11,185997,-0.0406910479283922,0.0883926658002656,0.645552643955526,YKL137W,CMC1,SGDID:S000001620,CDS,CDS,"""Copper-binding protein of the mitochondrial intermembrane space; evolutionarily conserved; may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",Verified ORF
6979,11,186085,-0.0578715947532482,0.0886531139397822,0.51431854016108,YKL137W,CMC1,SGDID:S000001620,CDS,CDS,"""Copper-binding protein of the mitochondrial intermembrane space; evolutionarily conserved; may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",Verified ORF
6980,11,186196,-0.099802457809103,0.0897916276706707,0.267114119085995,YKL137W,CMC1,SGDID:S000001620,CDS,CDS,"""Copper-binding protein of the mitochondrial intermembrane space; evolutionarily conserved; may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",Verified ORF
6983,11,191520,-0.0095371005446087,0.0895447383421751,0.915240965067821,YKL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6984,11,193196,-0.0634817420912221,0.0886141201358803,0.474227906139226,YKL133C_NFR/NDR,,,Promoter,Promoter,,Promoter
6985,11,195507,-0.0341389936476189,0.0884562589931664,0.699772049594362,XUT_11F-87,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6987,11,196560,-0.0709249215510168,0.0884390467544819,0.423113383816655,XUT_11F-88,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6988,11,196565,-0.0709249215510168,0.0884390467544819,0.423113383816655,XUT_11F-88,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6989,11,196914,-0.0812458965040602,0.0894467703198718,0.364331191804431,YKL129C,MYO3,SGDID:S000001612,CDS,CDS,"""One of two type I myosins; localizes to actin cortical patches; deletion of MYO3 has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO3 has a paralog ; MYO5 ; that arose from the whole genome duplication""",Verified ORF
6990,11,200393,-0.0595001237995421,0.0900405642349514,0.509162206900173,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6991,11,201609,-0.0449299014846836,0.0885852250309606,0.612335349756813,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6992,11,201652,-0.0512635061613326,0.0887843956657962,0.564041940374053,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6995,11,203385,-0.028957676445993,0.0889189785624397,0.744871826247068,YKL127W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6996,11,203741,-0.0391420449172263,0.088511824670671,0.65859800265845,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6997,11,204131,-0.0442820296164079,0.0886851342488503,0.617866853983358,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6998,11,204491,-0.0449716214069302,0.0884035023618745,0.611274286708549,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6999,11,208258,-0.0324740739461117,0.088941753448048,0.715243335902672,YKL125W,RRN3,SGDID:S000001608,CDS,CDS,"""Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo""",Verified ORF
7000,11,209475,-0.022680297185348,0.0885819614179912,0.798071078018197,YKL125W,RRN3,SGDID:S000001608,CDS,CDS,"""Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo""",Verified ORF
7004,11,215041,-0.0263812569417475,0.0887877046278146,0.766544036190618,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
