SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7877,12,383826,0.0316603133755125,0.0888059064467541,0.721670651360993,YLR117C,CLF1,SGDID:S000004107,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; homolog of Drosophila crooked neck protein; interacts with U1 snRNP proteins""",Verified ORF
7878,12,384824,0.0316997240147156,0.089406843866692,0.723134032307211,YLR118C,TML25,SGDID:S000004108,CDS,CDS,"""Acyl-protein thioesterase responsible for depalmitoylation of Gpa1p; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS""",Verified ORF
7880,12,387634,-0.0435130281342877,0.0894113013468654,0.626800326075526,YLR120C,YPS1,SGDID:S000004110,CDS,CDS,"""Aspartic protease; hyperglycosylated member of the yapsin family of proteases ; attached to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor; involved in nutrient limitation-induced cleavage of the extracellular inhibitory domain of signaling mucin Msb2p ; resulting in activation of the filamentous growth MAPK pathway; involved with other yapsins in the cell wall integrity response; role in KEX2-independent processing of the alpha factor precursor""",Verified ORF
7881,12,388695,-0.0592419719341982,0.0898993806513713,0.510337673288161,YLR120W-A,YLR120W-A,SGDID:S000028674,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF YLR121C""",Dubious ORF
7882,12,394590,-0.0474605732610508,0.0898235725653108,0.597570769974004,YLR125W,YLR125W,SGDID:S000004115,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mutant has decreased Ty3 transposition; YLR125W is not an essential gene""",Uncharacterized ORF
7883,12,397486,-0.0733249182782013,0.0893561049939654,0.412432403980713,YLR127C,APC2,SGDID:S000004117,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p""",Verified ORF
7885,12,399145,-0.0362313438188508,0.0899339877732457,0.687290695729802,YLR127C,APC2,SGDID:S000004117,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p""",Verified ORF
7886,12,401564,-0.0125867318819065,0.0901420492960142,0.889030236544567,YLR129W,DIP2,SGDID:S000004119,CDS,CDS,"""Nucleolar protein; specifically associated with the U3 snoRNA ; part of the large ribonucleoprotein complex known as the small subunit (SSU) processome ; required for 18S rRNA biogenesis ; part of the active pre-rRNA processing complex""",Verified ORF
7887,12,407847,0.0210265651581095,0.0888959451580324,0.813158558244905,YLR132C,USB1,SGDID:S000004122,CDS,CDS,"""Putative poly(U)-specific 3'-to-5' RNA exonuclease; involved in 3'-end processing of U6 snRNA removing uridines and generating a terminal 2&#8242;,3&#8242; cyclic phosphate; essential protein that localizes to the nucleus and mitochondria; overexpression suppresses the respiratory defects of oxa1 and mtf2 mutants; homolog of S.pombe gene ; mpn1 and human gene ; hUSB1; mutations in hUSB1 are associated with a rare genodermatosis ; poikiloderma with neutropenia (OMIM 604173)""",Verified ORF
7888,12,408660,-0.0040719830950529,0.0891876170164708,0.963609953842371,YLR133W,CKI1,SGDID:S000004123,CDS,CDS,"""Choline kinase; catalyzes the first step in phosphatidylcholine synthesis via the CDP-choline (Kennedy pathway); exhibits some ethanolamine kinase activity contributing to phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway; CKI1 has a paralog ; EKI1 ; that arose from the whole genome duplication""",Verified ORF
7889,12,411161,0.008380874792299,0.0893703989254587,0.925339622318135,YLR134W,PDC5,SGDID:S000004124,CDS,CDS,"""Minor isoform of pyruvate decarboxylase; key enzyme in alcoholic fermentation ; decarboxylates pyruvate to acetaldehyde ; regulation is glucose- and ethanol-dependent ; repressed by thiamine ; involved in amino acid catabolism""",Verified ORF
7890,12,413007,0.0444592028131093,0.0892138109916752,0.618551670732073,ACS_12_412854_-_NFR/NDR,,,Promoter,Promoter,,Promoter
7891,12,413638,0.0330757483840275,0.0899185791772398,0.713212184420405,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7892,12,414413,0.0373713837703822,0.0887242945048006,0.673859540646995,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7893,12,415279,0.000398168867762,0.0893246077502935,0.996445919764724,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7894,12,415537,-0.0046321452869805,0.0909481347783334,0.959408733507387,CUT260_NFR/NDR,,,Promoter,Promoter,,Promoter
7895,12,416026,-0.0031326530738654,0.0904060617121452,0.972377683896058,CUT260,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7896,12,416918,-0.0047729662791146,0.0906193702586749,0.958024248386549,YLR136C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7897,12,417289,-0.0130982046617523,0.0897553429500344,0.884058120424608,YLR137W,RKM5,SGDID:S000004127,CDS,CDS,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7898,12,417956,0.0006962084547859,0.0906174946120299,0.993874303923724,YLR137W,RKM5,SGDID:S000004127,CDS,CDS,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7899,12,418313,-0.0047411227301713,0.0896965187086729,0.957875444215751,YLR138W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7900,12,418844,-0.0218788856271416,0.089534401547499,0.807091747240888,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7901,12,418928,-0.0284524586521254,0.0894498662106902,0.750610264580604,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7902,12,419081,-0.0318206878168617,0.089586109437849,0.722654392189181,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7903,12,419261,-0.0388870254383255,0.0890706820844605,0.662678429907453,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7904,12,419264,0.0007632863669579,0.0890947170788324,0.993169339305495,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7905,12,420304,-0.0102106679415968,0.0890930688330716,0.908821980526381,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7907,12,423791,-0.0271770083011053,0.0891295300742936,0.760609924453275,YLR140W,YLR140W,SGDID:S000004130,CDS,CDS,"""Dubious open reading frame unlikely to encode a functional protein; overlaps essential RRN5 gene which encodes a member of the UAF transcription factor involved in transcription of rDNA by RNA polymerase I""",Dubious ORF
7908,12,425418,-0.0151844316148819,0.0895984724819203,0.865522475648496,YLR142W,PUT1,SGDID:S000004132,CDS,CDS,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7909,12,425540,-0.0055314729897854,0.0893724496373889,0.950683569395433,YLR142W,PUT1,SGDID:S000004132,CDS,CDS,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7911,12,430049,-0.0266762199664088,0.0900480792481765,0.76721781397643,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7912,12,431739,0.0097345290105571,0.0895125919878915,0.913462265905685,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7913,12,431754,-0.008358931107428,0.0892320421254374,0.925419411438485,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7914,12,433534,-0.0173006546761218,0.0895229364171825,0.846871289857501,YLR146C,SPE4,SGDID:S000004136,CDS,CDS,"""Spermine synthase; required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid""",Verified ORF
7915,12,433955,0.0020869720776262,0.0900162976348144,0.981516297726875,YLR146W-A,YLR146W-A,SGDID:S000113566,CDS,CDS,"""Protein of unknown function""",Verified ORF
7916,12,439038,-0.048258470884716,0.089087314591914,0.588367911456522,YLR149C,YLR149C,SGDID:S000004139,CDS,CDS,"""Protein of unknown function; overexpression causes a cell cycle delay or arrest; null mutation results in a decrease in plasma membrane electron transport; YLR149C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
7920,12,440640,-0.0422323450331196,0.088965043873254,0.635289242035656,YLR150W,STM1,SGDID:S000004140,CDS,CDS,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7921,12,441152,0.0145642903142917,0.0898861199682973,0.871374562934906,YLR150W,STM1,SGDID:S000004140,CDS,CDS,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7925,12,441706,-0.0589543684611042,0.0889823999282888,0.50805776713406,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7926,12,442034,-0.0867991654973242,0.0891702412671768,0.331016333303573,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7927,12,442615,-0.0044801085096786,0.181872802017642,0.980361459027834,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7932,12,443030,0.0938564313505978,0.0893745926468062,0.29436908119976,YLR152C,YLR152C,SGDID:S000004142,CDS,CDS,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7933,12,443164,0.0923714506032021,0.0898420034061663,0.304581185696882,YLR152C,YLR152C,SGDID:S000004142,CDS,CDS,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7934,12,448368,0.0663108317388777,0.0900338183763389,0.461909391937524,YLR154C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7936,12,449482,0.105679454934865,0.0886240356402316,0.233887019278224,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7939,12,450044,0.145241069836996,0.0884092628048771,0.101309276587254,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7943,12,460659,0.0960959192829053,0.0891410970006126,0.281760765245325,NTS1-2,NTS1-2,SGDID:S000029714,Other features,Mating-related region,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",reverse complement
7947,12,490980,0.0518534267856835,0.0896544043076287,0.563383075069242,SUT265,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7948,12,491862,-0.0522751743297941,0.0892188156655458,0.558303053945348,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7949,12,491877,-0.0586206751355406,0.0894082607403474,0.512475353010184,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7950,12,491881,-0.0479698247837369,0.0888075482373771,0.589430877745378,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7951,12,493255,-0.0826605830748379,0.0904639124700441,0.361476643718756,YLR164W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7955,12,498059,-0.0597056276626754,0.08956081211455,0.50543182719872,YLR166C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7957,12,500001,-0.0344985343519805,0.0896658548050275,0.700657672833264,YLR168C,UPS2,SGDID:S000004158,CDS,CDS,"""Mitochondrial intermembrane space protein; involved in phospholipid metabolism; forms complex with Mdm35p that transfers phosphatidylserine from outer membrane to inner membrane for phosphatidylethanolamine synthesis; null mutant has defects in mitochondrial morphology; similar to Ups1p ; Ups3p and to human PRELI; UPS2 has a paralog ; UPS3 ; that arose from the whole genome duplication""",Verified ORF
7958,12,501100,0.0367867570518872,0.0896302284201429,0.6817409950877,YLR171W,YLR171W,SGDID:S000004161,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7959,12,501110,0.0324547745622393,0.089487418129241,0.717065349602526,YLR171W,YLR171W,SGDID:S000004161,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7960,12,501203,0.043975488353209,0.0898785358735317,0.6249495729908,YLR170C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7961,12,501434,0.0751237328544491,0.090415180363335,0.406605744530434,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7962,12,501512,0.0132244093021625,0.0890496983040997,0.882028293560933,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7963,12,501527,-0.0082134949563906,0.0892080213578095,0.926693649916623,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7964,12,501576,-0.0257828121699503,0.0910251933572273,0.777151861294732,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7965,12,501622,-0.0048512615818904,0.0896965020261778,0.956897805582938,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7966,12,501644,0.030675743314681,0.0893096874524426,0.731444794478129,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7967,12,501701,0.0369621737683196,0.0905983694148657,0.683536901385501,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7968,12,501734,0.0484218813312785,0.0897614321682786,0.589915890811375,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7969,12,502343,-0.0130407519266645,0.0898130609175528,0.884636754228826,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7970,12,503313,0.0385041025846533,0.0894178091772682,0.667015579399886,YLR173W,TAG1,SGDID:S000004163,CDS,CDS,"""Vacuolar membrane protein involved in termination of autophagy; regulates autophagy termination during persistent nitrogen starvation through Atg1p-mediated re-phosphorylation of Atg13p and PAS disassembly; type II membrane protein containing a hydrophobic transmembrane region ; with N-terminal region oriented toward the cytosol and C-terminus inside the lumen; luminal domain is glycosylated; forms foci in the vacuole membrane during starvation""",Verified ORF
7971,12,504262,0.004630085016935,0.0891183519166003,0.958594464011758,YLR174W_NFR/NDR,,,Promoter,Promoter,,Promoter
7972,12,505016,0.0162254289186183,0.0887423860113177,0.855030548928218,YLR174W,IDP2,SGDID:S000004164,CDS,CDS,"""Cytosolic NADP-specific isocitrate dehydrogenase; catalyzes oxidation of isocitrate to alpha-ketoglutarate; levels are elevated during growth on non-fermentable carbon sources and reduced during growth on glucose; IDP2 has a paralog ; IDP3 ; that arose from the whole genome duplication; mutation in human homolog IDH1 is associated with low-grade gliomas and secondary glioblastomas""",Verified ORF
7973,12,506655,0.0162254289186183,0.0887423860113177,0.855030548928218,YLR175W,CBF5,SGDID:S000004165,CDS,CDS,"""Pseudouridine synthase catalytic subunit of box H/ACA snoRNPs; acts on large and small rRNAs ; on snRNA U2 ; and on some mRNAs; mutations in human ortholog dyskerin cause the disorder dyskeratosis congenita; small nucleolar ribonucleoprotein particles are also known as snoRNPs""",Verified ORF
7974,12,508853,0.0174141696445002,0.0900115942740433,0.846705419105832,YLR176C,RFX1,SGDID:S000004166,CDS,CDS,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7975,12,509786,0.0519354942851736,0.0889673609692684,0.559755303636786,YLR176C,RFX1,SGDID:S000004166,CDS,CDS,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7976,12,509982,0.028173453329699,0.0891413609020828,0.752148571309532,YLR176C,RFX1,SGDID:S000004166,CDS,CDS,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7979,12,510429,0.023733880070074,0.0887766239375842,0.789360590845443,YLR176C,RFX1,SGDID:S000004166,Close to 3'-UTR,Close to 3'-UTR,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7982,12,511773,-0.0143752639297507,0.0890070052078018,0.87178641131599,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7983,12,511884,-0.0381269812183797,0.0895046703808382,0.67038381037896,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7984,12,511957,-0.0465254312149107,0.0896439900250564,0.604084400611907,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7985,12,512394,-0.016721311715815,0.0895976972967993,0.852060633769835,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7986,12,514437,-0.0234342387488123,0.0894539891914875,0.793497565910562,YLR179C,YLR179C,SGDID:S000004169,CDS,CDS,"""Protein of unknown function with similarity to Tfs1p; transcription is activated by paralogous proteins Yrm1p and Yrr1p along with proteins involved in multidrug resistance; GFP-tagged protein localizes to the cytoplasm and nucleus""",Verified ORF
7990,12,515351,-0.0036783503566394,0.0890719723155681,0.967082962982512,YLR180W,SAM1,SGDID:S000004170,CDS,CDS,"""S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; SAM1 has a paralog ; SAM2 ; that arose from the whole genome duplication""",Verified ORF
7991,12,518231,-0.0110050649399063,0.0893710150991417,0.90206704128666,YLR182W,SWI6,SGDID:S000004172,CDS,CDS,"""Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p ; which regulates Swi6p localization; required for the unfolded protein response ; independently of its known transcriptional coactivators""",Verified ORF
7993,12,528235,0.0116042848634688,0.0904556837920806,0.89799493727342,YLR188W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7994,12,528800,-0.0424357001882067,0.0900025679417818,0.637579044653744,YLR188W,MDL1,SGDID:S000004178,CDS,CDS,"""Mitochondrial inner membrane half-type ABC transporter; mediates export of peptides generated upon proteolysis of mitochondrial proteins; plays a role in the regulation of cellular resistance to oxidative stress""",Verified ORF
7995,12,530174,-0.0025470588208346,0.0901794880200829,0.977483245427142,YLR188W,MDL1,SGDID:S000004178,CDS,CDS,"""Mitochondrial inner membrane half-type ABC transporter; mediates export of peptides generated upon proteolysis of mitochondrial proteins; plays a role in the regulation of cellular resistance to oxidative stress""",Verified ORF
7996,12,536833,-0.0035693306537968,0.0892534851275678,0.968122958218683,YLR190W,MMR1,SGDID:S000004180,Close to 3'-UTR,Close to 3'-UTR,"""Phosphorylated protein of the mitochondrial outer membrane; localizes only to mitochondria of the bud; interacts with Myo2p to mediate mitochondrial distribution to buds; mRNA is targeted to the bud via the transport system involving She2p""",Verified ORF
7997,12,537339,0.0022987082794815,0.089001779520906,0.979409388748479,YLR191W,PEX13,SGDID:S000004181,CDS,CDS,"""Peroxisomal importomer complex component; integral peroxisomal membrane protein required for docking and translocation of peroxisomal matrix proteins; interacts with the PTS1 signal recognition factor Pex5p and the PTS2 signal recognition factor Pex7p; forms a complex with Pex14p and Pex17p; human homolog PEX13 complements yeast null mutant""",Verified ORF
7998,12,537571,-0.0076764419745511,0.0895153029149298,0.931709289821205,YLR191W,PEX13,SGDID:S000004181,CDS,CDS,"""Peroxisomal importomer complex component; integral peroxisomal membrane protein required for docking and translocation of peroxisomal matrix proteins; interacts with the PTS1 signal recognition factor Pex5p and the PTS2 signal recognition factor Pex7p; forms a complex with Pex14p and Pex17p; human homolog PEX13 complements yeast null mutant""",Verified ORF
7999,12,543141,0.0019146389461833,0.0906820118973413,0.983166831456729,YLR195C,NMT1,SGDID:S000004185,CDS,CDS,"""N-myristoyl transferase; catalyzes the cotranslational ; covalent attachment of myristic acid to the N-terminal glycine residue of several proteins involved in cellular growth and signal transduction""",Verified ORF
8000,12,543480,0.0087909542017658,0.0892467942562634,0.921589890966156,YLR195C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8001,12,543544,0.0262677999806214,0.0891769215338921,0.768504485606977,YLR195C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8002,12,543736,0.0149503800612344,0.0897602875867683,0.867812450610267,YLR196W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8004,12,545567,-0.0634887986616322,0.088809336221077,0.475150278734806,YLR196W,PWP1,SGDID:S000004186,CDS,CDS,"""Protein with WD-40 repeats involved in rRNA processing; associates with rDNA chromatin in H4-tail-dependent manner; associates with trans-acting ribosome biogenesis factors; similar to beta-transducin superfamily""",Verified ORF
8005,12,545673,-0.1419232091717,0.0895671531871361,0.113965104323186,YLR196W,PWP1,SGDID:S000004186,CDS,CDS,"""Protein with WD-40 repeats involved in rRNA processing; associates with rDNA chromatin in H4-tail-dependent manner; associates with trans-acting ribosome biogenesis factors; similar to beta-transducin superfamily""",Verified ORF
8007,12,546061,-0.136774689919104,0.0885707397862378,0.123425604588636,YLR197W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8008,12,546355,-0.138069087645568,0.0885650503055668,0.119902655640583,YLR197W,NOP56,SGDID:S000004187,CDS,CDS,"""Essential evolutionarily-conserved nucleolar protein; component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects""",Verified ORF
8010,12,548125,-0.13805527637106,0.0893305391668537,0.12313508893166,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8011,12,548327,-0.167534039736123,0.0887225423253712,0.059806579758203,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8012,12,548452,-0.170727977878953,0.0889784925882948,0.0558214489574153,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8013,12,548551,-0.142030689026625,0.0886887020749735,0.110171340617818,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8015,12,549297,-0.155299241298624,0.0889941669191255,0.0818464142916092,YLR200W,YKE2,SGDID:S000004190,CDS,CDS,"""Subunit of the heterohexameric Gim/prefoldin protein complex; involved in the folding of alpha-tubulin ; beta-tubulin ; and actin; prefoldin complex also localizes to chromatin of actively transcribed genes in the nucleus and facilitates transcriptional elongation""",Verified ORF
8017,12,551811,-0.167817473005077,0.0895721225973445,0.061819085128529,YLR203C,MSS51,SGDID:S000004193,CDS,CDS,"""Specific translational activator for the mitochondrial COX1 mRNA; loosely associated with the matrix face of the mitochondrial inner membrane; localizes to vacuole membrane in response to H2O2; influences both COX1 mRNA translation and Cox1p assembly into cytochrome c oxidase; binds to heme B ; which may be a mechanism for sensing oxygen levels in order to regulate cytochrome c oxidase biogenesis""",Verified ORF
