SNP,Chr,Pos,Effect,SE,RET2_EMP70_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4593,7,738918,-0.0057529907743243,0.0832749302952807,0.944961629726788,YGR123C,PPT1,SGDID:S000003355,Close to 3'-UTR,Close to 3'-UTR,"""Protein serine/threonine phosphatase; regulates Hsp90 chaperone by affecting its ATPase and cochaperone binding activities; has similarity to human phosphatase PP5; present in both the nucleus and cytoplasm; expressed during logarithmic growth""",Verified ORF
4594,7,739112,-0.0148656566904134,0.0832081846620567,0.858310165824072,tI(AAU)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4595,7,739245,-0.0164707933250343,0.0827574029143062,0.842357761091294,YGR124W,ASN2,SGDID:S000003356,Close to 3'-UTR,Close to 3'-UTR,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog ; ASN1 ; that arose from the whole genome duplication""",Verified ORF
4596,7,739354,-0.0164459228713614,0.0828839147075165,0.842829783398047,YGR124W,ASN2,SGDID:S000003356,Close to 3'-UTR,Close to 3'-UTR,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog ; ASN1 ; that arose from the whole genome duplication""",Verified ORF
4597,7,751217,-0.015899005364871,0.0828646176626305,0.847956520493487,YGR129W,SYF2,SGDID:S000003361,Close to 3'-UTR,Close to 3'-UTR,"""Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; relocalizes to the cytosol in response to hypoxia; isy1 syf2 cells have defective spindles activiating cell cycle arrest""",Verified ORF
4598,7,753356,-0.0671738890805042,0.0830182099499366,0.418975953579297,YGR130C,YGR130C,SGDID:S000003362,CDS,CDS,"""Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)""",Verified ORF
4599,7,754860,-0.0145719035970066,0.0829228392988511,0.86060802928245,YGR131W,FHN1,SGDID:S000003363,CDS,CDS,"""Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif ; which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog ; NCE102 ; that arose from the whole genome duplication""",Verified ORF
4601,7,757758,-0.0260922324271644,0.0850750796448566,0.759255192635815,YGR133W,PEX4,SGDID:S000003365,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis""",Verified ORF
4602,7,758060,-0.0389021388573205,0.0833719921978426,0.641067336567366,YGR134W,CAF130,SGDID:S000003366,CDS,CDS,"""Subunit of the CCR4-NOT transcriptional regulatory complex; CCR4-NOT complex is evolutionarily-conserved and involved in controlling mRNA initiation ; elongation ; and degradation""",Verified ORF
4603,7,762339,-0.0563639196430291,0.0845683926937586,0.505533825901527,YGR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4604,7,762575,-0.073353529092079,0.0842054969848488,0.384277850108436,YGR136W,LSB1,SGDID:S000003368,CDS,CDS,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with PIN3 cooperatively inhibits the nucleation of actin filaments; overexpression blocks receptor-mediated endocytosis; protein increases in abundance and forms nuclear foci in response to DNA replication stress; LSB1 has a paralog ; PIN3 ; that arose from the whole genome duplication""",Verified ORF
4606,7,766310,-0.0469982733153427,0.0832021355413364,0.572521930882343,YGR138C,TPO2,SGDID:S000003370,Close to 3'-UTR,Close to 3'-UTR,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; transcription of TPO2 is regulated by Haa1p; TPO2 has a paralog ; TPO3 ; that arose from the whole genome duplication""",Verified ORF
4607,7,767102,-0.0333891833649805,0.0827637932739843,0.686878073958624,YGR140W,CBF2,SGDID:S000003372,Close to 3'-UTR,Close to 3'-UTR,"""Essential kinetochore protein; component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex ; ubiquitinated in vivo; sumoylated in an Mms21p-dependent manner; relative distribution to the spindle pole body decreases upon DNA replication stress""",Verified ORF
4608,7,768955,-0.0448582773329355,0.0830318875275419,0.589362821969265,YGR140W,CBF2,SGDID:S000003372,CDS,CDS,"""Essential kinetochore protein; component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex ; ubiquitinated in vivo; sumoylated in an Mms21p-dependent manner; relative distribution to the spindle pole body decreases upon DNA replication stress""",Verified ORF
4610,7,776465,-0.110431555849565,0.0839238507044381,0.189076861601629,YGR143W,SKN1,SGDID:S000003375,CDS,CDS,"""Protein involved in sphingolipid biosynthesis; type II membrane protein; SKN1 has a paralog ; KRE6 ; that arose from the whole genome duplication""",Verified ORF
4611,7,779852,-0.108425580777406,0.0829447322767554,0.191994697690611,YGR144W,THI4,SGDID:S000003376,Close to 3'-UTR,Close to 3'-UTR,"""Thiazole synthase; abundant protein involved in the formation of the thiazole moiety of thiamine during thiamine biosynthesis; acts more as a co-substrate rather than an enzyme by providing the sulphur source for thiazole formation; undergoes a single turnover only; required for mitochondrial genome stability in response to DNA damaging agents""",Verified ORF
4612,7,783183,-0.0802841600344119,0.0832721645405556,0.335646962951767,YGR145W,ENP2,SGDID:S000003377,CDS,CDS,"""Component of the SSU; required for pre-18S rRNA processing ; biogenesis of the small ribosomal subunit; interacts with U3 snoRNA ; Mpp10p and Bfr2p; contains WD repeats ; and has homology to Spb1p""",Verified ORF
4613,7,784494,-0.0894014357497038,0.0830360769758609,0.282368448625934,YGR146C,ECL1,SGDID:S000003378,CDS,CDS,"""Protein of unknown function; mitochondrial-dependent role in the extension of chronological lifespan; overexpression increases oxygen consumption and respiratory activity while deletion results in reduced oxygen consumption under conditions of caloric restriction; induced by iron homeostasis transcription factor Aft2p; multicopy suppressor of temperature sensitive hsf1 mutant; induced by treatment with 8-methoxypsoralen and UVA irradiation""",Verified ORF
4616,7,785343,-0.0753750839772655,0.0833384936186889,0.366376320721564,YGR146C-A,YGR146C-A,SGDID:S000028638,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
4617,7,785665,-0.0943397259007388,0.082891913094069,0.255848355791254,YGR146C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
4618,7,788486,-0.103509561443918,0.0825133535905646,0.210505452358258,YGR149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4619,7,789160,-0.107634230763983,0.0827316291977138,0.194105449360007,YGR149W,GPC1,SGDID:S000003381,CDS,CDS,"""Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integral membrane protein""",Verified ORF
4621,7,790984,-0.156243378499999,0.082779419768626,0.0599177469483386,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4622,7,791524,-0.174292120852826,0.0830433868372745,0.0365438006816256,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4623,7,791720,-0.177362182640618,0.0823906987449606,0.0320197462371401,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4624,7,791919,-0.133060332826806,0.0832444794837412,0.110842359107066,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4625,7,792224,-0.137879727595494,0.0826043976797016,0.0959727960746961,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4626,7,792484,-0.131216308300088,0.082745703336236,0.113685060752107,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4627,7,792927,-0.124701796571579,0.0824224793325256,0.131184940975766,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4628,7,793218,-0.124199028511533,0.0825407312316645,0.133295446993947,YGR150C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4629,7,793559,-0.124199028511533,0.0825407312316645,0.133295446993947,YGRWdelta26,YGRWdelta26,SGDID:S000006973,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4635,7,796731,-0.115203843731972,0.0824642305179799,0.16328634341092,YGR153W,YGR153W,SGDID:S000003385,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
4636,7,797099,-0.116298369291453,0.0824572755269835,0.159299919595101,YGR154C,GTO1,SGDID:S000003386,CDS,CDS,"""Omega-class glutathione transferase; induced under oxidative stress; putative peroxisomal localization""",Verified ORF
4637,7,798650,-0.118799138378778,0.0825632453882405,0.151068751177654,YGR155W,CYS4,SGDID:S000003387,CDS,CDS,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4638,7,799159,-0.119402628672469,0.0825660073766359,0.149023100888981,YGR155W,CYS4,SGDID:S000003387,CDS,CDS,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4639,7,800250,-0.122705975481138,0.0824335680229583,0.137500338249786,YGR156W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4640,7,801370,-0.0944051074069274,0.0826537280254002,0.254154988358661,YGR156W,PTI1,SGDID:S000003388,CDS,CDS,"""Essential component of CPF (cleavage and polyadenylation factor); involved in 3' end formation of snoRNA and mRNA; interacts directly with Pta1p; relocalizes to the cytosol in response to hypoxia; similar to mammalian Cleavage-Stimulation Factor CstF-64""",Verified ORF
4641,7,803217,-0.0956817662974644,0.0827653568815017,0.24843819698987,YGR157W,CHO2,SGDID:S000003389,CDS,CDS,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4642,7,805233,-0.114493959292477,0.0839214475371674,0.173342580158785,YGR157W,CHO2,SGDID:S000003389,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4643,7,805984,-0.113324867391894,0.0827100987539695,0.17151225807121,YGR158C,MTR3,SGDID:S000003390,CDS,CDS,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hMtr3p (EXOSC6)""",Verified ORF
4644,7,806826,-0.12045386415905,0.0824429771236958,0.144889403515287,YGR159C,NSR1,SGDID:S000003391,CDS,CDS,"""Nucleolin ; nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; binds to G-quadruplex DNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation""",Verified ORF
4647,7,808306,-0.130577216726504,0.0833585447618504,0.118138640758397,YGR159C,NSR1,SGDID:S000003391,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolin ; nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; binds to G-quadruplex DNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation""",Verified ORF
4648,7,809363,-0.130006771168258,0.0827709004275674,0.117152390311064,YGR161C,RTS3,SGDID:S000003393,CDS,CDS,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4649,7,809635,-0.124921195478466,0.0829061179293775,0.13276166546901,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4650,7,809640,-0.107887161736165,0.0828609004031047,0.193755971194977,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4651,7,809959,-0.118375975911029,0.0835262326413025,0.157297355733086,YGR161W-C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4652,7,810141,-0.0990784049134094,0.0825365669993268,0.230781870702034,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4653,7,810247,-0.119742040750758,0.0830418942753227,0.150203808277091,YGR161W-C,YGR161W-C,SGDID:S000029726,CDS,CDS,"""Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species""",Uncharacterized ORF
4654,7,810789,-0.123874559837749,0.0834928187654561,0.138792695557772,YGR161W-C,YGR161W-C,SGDID:S000029726,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species""",Uncharacterized ORF
4657,7,824079,-0.130322507978699,0.0837184776679345,0.120443595235282,YGR162W,TIF4631,SGDID:S000003394,CDS,CDS,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); stimulates the ATPase and helicase activities of eIF4A synergistically with eIF4G; required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; association with Pab1p mediates poly(A) tail-stimulated translation; role in biogenesis of the 60S ribosomal subunit""",Verified ORF
4658,7,828924,-0.129756089219073,0.0836038082123022,0.121549755222428,YGR164W,YGR164W,SGDID:S000003396,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4660,7,831634,-0.0990352603641607,0.0831085020994733,0.234203708881883,YGR166W,TRS65,SGDID:S000003398,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic; role in cell wall beta-glucan biosynthesis and the stress response""",Verified ORF
4661,7,832207,-0.0743720643775888,0.0829455104095893,0.370523386259668,YGR167W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4662,7,833212,-0.0772567838328152,0.0830811741852587,0.353060817466083,YGR167W,CLC1,SGDID:S000003399,Close to 3'-UTR,Close to 3'-UTR,"""Clathrin light chain; subunit of the major coat protein involved in intracellular protein transport and endocytosis; regulates endocytic progression; thought to regulate clathrin function; the clathrin triskelion is a trimeric molecule composed of three heavy chains that radiate from a vertex and three light chains which bind noncovalently near the vertex of the triskelion""",Verified ORF
4663,7,835241,-0.0951671032407401,0.0826969854909945,0.250596375312989,YGR169C,PUS6,SGDID:S000003401,CDS,CDS,"""tRNA:pseudouridine synthase; catalyzes the conversion of uridine to pseudouridine at position 31 in cytoplasmic and mitochondrial tRNAs; mutation of Asp168 to Ala abolishes enzyme activity; not essential for viability""",Verified ORF
4664,7,837414,-0.084667089497471,0.083173392203019,0.309394685466835,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4665,7,837906,-0.0895910125467589,0.0831428408379835,0.281968053648722,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4666,7,838817,-0.0637098780732886,0.0830022327228676,0.443256837682551,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4667,7,839118,-0.0973613359701602,0.0832719169530859,0.243112873449351,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4668,7,842757,-0.0906943294347881,0.0828206158338787,0.27423278986719,YGR171C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4669,7,843675,-0.0909387444494767,0.0832184805864466,0.275239542345687,YGR173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4670,7,845626,-0.0845864081548535,0.0829375281318337,0.308483363794854,tG(GCC)G1_NFR/NDR,,,Promoter,Promoter,,Promoter
4673,7,853046,-0.0756943466326437,0.0828501724992985,0.361535246338314,YGR178C,PBP1,SGDID:S000003410,CDS,CDS,"""Component of glucose deprivation induced stress granules; involved in P-body-dependent granule assembly; regulates TORC1 signaling and autophagy; interacts with Pab1p to regulate mRNA polyadenylation; interacts with Mkt1p to regulate HO translation; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; similar to human ataxin-2""",Verified ORF
4675,7,854465,-0.086595445765611,0.0828671886696153,0.296742297086195,YGR179C,OKP1,SGDID:S000003411,CDS,CDS,"""Outer kinetochore protein required for accurate chromosome segregation; component of COMA (Ctf19p ; Okp1p ; Mcm21p ; Ame1p) a kinetochore sub-complex which functions as a platform for kinetochore assembly; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-Q and fission yeast fta7""",Verified ORF
4676,7,854905,-0.0773705080980228,0.0828589037851409,0.351064862611373,YGR179C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4680,7,858005,-0.0678817927201114,0.0827731499612575,0.412715725396998,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4681,7,858162,-0.0409331350695567,0.0827972123559936,0.621346636082389,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4682,7,862412,-0.101587766082399,0.0844340384783325,0.229720213154732,YGR184C,UBR1,SGDID:S000003416,CDS,CDS,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4683,7,865950,-0.0966709297309283,0.0839849457201111,0.250490450806032,YGR184C,UBR1,SGDID:S000003416,Close to 3'-UTR,Close to 3'-UTR,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4684,7,867038,-0.0869972367658879,0.0844447086934748,0.303608712593951,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4685,7,867380,-0.0943199317070454,0.0844460871551321,0.264786111348115,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4686,7,868348,-0.0826805420003969,0.083783924561311,0.324401591273371,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4687,7,868406,-0.0769904285794116,0.0832064776715297,0.355445277040643,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4688,7,868413,-0.112794102296029,0.0830787546729678,0.175433500048708,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4689,7,868485,-0.0941664102503041,0.0831710449413659,0.258318074344748,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4690,7,868494,-0.0683543660718807,0.0834338090001594,0.413188235415226,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4691,7,868670,-0.0912782528883972,0.0828838539576587,0.271525570918986,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4692,7,869033,-0.0723940713853701,0.0833199701938422,0.385509584373681,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4693,7,869127,-0.113793258008369,0.0826473138969332,0.169430049218235,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4694,7,869641,-0.142780374921978,0.0826446361717148,0.0849269862474998,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4697,7,870220,-0.144156614818657,0.0826075790010823,0.0818415891116549,YGR186W,TFG1,SGDID:S000003418,Close to 3'-UTR,Close to 3'-UTR,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4699,7,871790,-0.100642629950694,0.0840286409511512,0.23183035331039,YGR187C,HGH1,SGDID:S000003419,Close to 3'-UTR,Close to 3'-UTR,"""Chaperone protein for translation factor eEF2; involved in biogenesis of eukaryotic Elongation Factor 2 (Eft1p ; Eft2p); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; similar to mammalian BRP16 (Brain protein 16); relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4700,7,873474,-0.0937699529725795,0.0850406430737819,0.270930933424161,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4701,7,873805,0.0914365646171942,0.0831550809524164,0.272259770987598,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4702,7,874582,0.105689225536347,0.082904537454476,0.203207740974512,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
