SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6594,10,728402,-0.120299838043468,0.0531156455831798,0.0241266281127221,YJR155W,AAD10,SGDID:S000003916,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6600,11,833,-0.159667398618655,0.076619832656548,0.0378888377210919,ACS_11_773_-_NFR/NDR,,,Promoter,Promoter,,Promoter
6620,11,3477,0.0195664438000394,0.0542374432319715,0.718498183545305,YKL223W,YKL223W,SGDID:S000001706,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6621,11,3599,0.0422039417174182,0.0541662553531936,0.436410076134813,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6622,11,3638,0.0425340581906349,0.0537964366149062,0.429680138645296,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6623,11,3640,0.0332516227824242,0.0536767971779646,0.536000787018421,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6624,11,3696,0.0362682752150653,0.0542099717619462,0.503911550370143,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6625,11,3898,0.0418083602270085,0.0538839293929401,0.438329525364342,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6626,11,3926,0.0435622994734921,0.0538106409205364,0.418745318248989,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6628,11,4436,0.0368675991693163,0.0533163559630466,0.48971368388838,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6629,11,5087,0.0427566254825097,0.0531350275683148,0.421546722526095,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6630,11,5434,0.0299157244933178,0.0534143258986459,0.575787403097595,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6631,11,5655,0.0322482751586926,0.0537381664688511,0.548824606499551,YKL222C,YKL222C,SGDID:S000001705,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6632,11,5676,0.0472768504996043,0.0539750115540722,0.381678635568582,YKL222C,YKL222C,SGDID:S000001705,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6634,11,6055,0.0309894597377997,0.0539597522371557,0.566125898441063,YKL221W_NFR/NDR,,,Promoter,Promoter,,Promoter
6635,11,6097,0.046754351330779,0.0531918454249135,0.38001225493536,YKL221W_NFR/NDR,,,Promoter,Promoter,,Promoter
6636,11,6138,0.0392809952894137,0.0532928682515198,0.461564587904453,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6637,11,6167,0.0387803577306636,0.0533786313131443,0.468004796677007,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6638,11,6715,0.027099221098735,0.0531826172371989,0.610684912300627,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6639,11,6833,0.02208331859693,0.0531707483551061,0.678153891121601,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6640,11,7228,0.0254395433285925,0.0532909225091966,0.633393354418039,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6649,11,8044,0.0347036863372367,0.0533526469153392,0.515819175779464,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6650,11,8079,0.0384754981535878,0.0536358667048771,0.473634762771921,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6651,11,8196,0.0409058849770188,0.0533741366578319,0.443951130428465,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6652,11,8305,0.0320264975951353,0.0539029114185179,0.552791339137365,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6653,11,8317,0.0196914888495291,0.0536793570650817,0.713961587512059,YKL221W,MCH2,SGDID:S000001704,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6655,11,8390,0.0337524415848445,0.0537810596486603,0.530678478085143,YKL221W,MCH2,SGDID:S000001704,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6656,11,8603,0.0373461447246593,0.0536407126628758,0.486744461164199,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6657,11,8720,0.0305117816910855,0.0535280569929126,0.569030292749491,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6658,11,8789,0.022427945875689,0.0535573494162266,0.675642530122484,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6659,11,8867,0.0265662768003084,0.0542940267062497,0.624930484505088,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6663,11,9097,0.0452611021322713,0.0543911561331797,0.405892038087805,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6664,11,9262,0.0225350868546781,0.0533592779227189,0.673043150142168,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6665,11,9690,0.0347154724302163,0.0533204485352152,0.515423339180089,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6666,11,10206,0.0288597041827683,0.0533117384921119,0.588615662518016,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6667,11,10540,0.0159664198690671,0.0536992420252532,0.766389128814847,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6668,11,10641,0.031059663933489,0.0532420266075623,0.560018502184206,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6669,11,10897,0.0243545511421157,0.053336704053773,0.648225770414562,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6670,11,10927,0.0177971488234109,0.0537356033521804,0.740691107843646,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6671,11,10969,0.0341455160352551,0.0534220220796434,0.523129770663095,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6672,11,11470,0.0120301340397158,0.0535001839673999,0.822217093279682,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6673,11,11657,0.0248582135850881,0.0535543100942788,0.642813284581337,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6674,11,11751,0.0444983704297132,0.0534515697185695,0.405690282025949,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6675,11,11931,0.0066780509129708,0.0538868188780918,0.901443328405731,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6676,11,11938,0.0072437348388511,0.0539590690792093,0.89328535397318,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6677,11,12060,0.0330046807030109,0.0532593504608817,0.535856814551944,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6678,11,12080,0.0292617164344531,0.0532655483468627,0.583108927354758,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6679,11,12089,0.0286195269458536,0.0533307037459108,0.591852560079278,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6680,11,12136,0.032365622708195,0.0532739526083895,0.543888630047945,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6681,11,12224,0.0177650909586944,0.0538079535675866,0.741476925986727,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6682,11,12231,0.0089096878538891,0.0534661346495245,0.86774738715786,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6683,11,12232,0.0089096878538891,0.0534661346495245,0.86774738715786,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6684,11,12236,0.0102172678103338,0.0536180335980414,0.848982570753673,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6686,11,13635,0.0305886445900914,0.0539630292344313,0.571180101965763,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6687,11,13712,0.0392479005069647,0.0535389027132291,0.464000696294966,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6688,11,13729,0.0425741711059978,0.0536853508870927,0.428292188552754,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6689,11,13740,0.0320268048876904,0.0542736359695707,0.555501988792048,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6690,11,13742,0.0292849166978789,0.0542059373695943,0.58936329059702,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6691,11,13813,0.034194943291749,0.0543020240124384,0.529286690614902,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6692,11,13973,0.0219211176023085,0.0534045071670613,0.68170790695527,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6695,11,14122,0.0361824822368094,0.0534046157375571,0.498522411247582,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6696,11,14229,0.0516006582141624,0.0537987780800545,0.338143771865831,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6697,11,14280,0.0284515469521663,0.0544005087100839,0.601301333617551,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6698,11,14320,0.040153767265159,0.0537868388087279,0.455841087809924,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6699,11,14350,0.046553907959858,0.0531293402562804,0.381496935576202,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6700,11,14360,0.046553907959858,0.0531293402562804,0.381496935576202,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6701,11,14361,0.046553907959858,0.0531293402562804,0.381496935576202,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6702,11,14424,0.0560928720792994,0.0534963970091457,0.295109305377257,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6703,11,14431,0.0481010076422295,0.0534478516108857,0.368754275036787,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6704,11,14438,0.0431795196245466,0.053252227716374,0.417998685812234,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6705,11,14510,0.0519531591148965,0.0531946006902514,0.329405207912579,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6706,11,14550,0.0462520284772617,0.0531393135365095,0.384677763212787,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6707,11,14569,0.0530871096453554,0.0531914290010373,0.318944187200106,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6708,11,14705,0.0519494657244592,0.0532748321414407,0.330167447778078,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6709,11,14729,0.0550703080650081,0.053276959110888,0.302002355701117,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6710,11,15153,0.0346172521188018,0.0533147085179921,0.516566579344587,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6711,11,15356,0.0486285003039739,0.0535068046222228,0.364060810016478,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6712,11,15718,0.044715619493168,0.0534220588692617,0.403144595433296,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6713,11,16603,0.0343820627872729,0.0534079852210544,0.520147420237436,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6714,11,16614,0.0296929757774073,0.0534746989495131,0.579060677279975,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6715,11,16738,0.0434360732654443,0.0540926066120624,0.422518156063665,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6716,11,16750,0.0329133154939277,0.0544131417561201,0.545648642888819,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6717,11,16799,0.0513180542538339,0.0539184446441204,0.341863953615035,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6718,11,16954,0.025896879888934,0.0538612121543292,0.630951110196985,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6719,11,16984,0.0390096608820383,0.0535805780126292,0.467061967148889,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6720,11,16990,0.0474525014011575,0.0535612769681443,0.376248722162622,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6721,11,17039,0.0457849797970957,0.0533450798943698,0.39132062158005,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6722,11,17061,0.0324220101360249,0.0533728218179046,0.543934306306437,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6723,11,17206,0.0432882315146906,0.0537617078726058,0.421253746422488,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6724,11,17217,0.0526342130795399,0.0536164506829255,0.326929705379624,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6725,11,17681,0.0524121787386913,0.0532439502781086,0.325603846920389,YKL218C,SRY1,SGDID:S000001701,CDS,CDS,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6726,11,17705,0.0427978759825938,0.0533699337915232,0.42314459690718,YKL218C,SRY1,SGDID:S000001701,CDS,CDS,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6727,11,17941,0.0341519337762056,0.0533214794784107,0.52226890051497,YKL218C,SRY1,SGDID:S000001701,CDS,CDS,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6728,11,18001,0.0349084488517914,0.0532016246457192,0.512152625010252,YKL218C,SRY1,SGDID:S000001701,CDS,CDS,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6733,11,18921,0.0306165411665212,0.0533089622427208,0.566115317228397,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
