SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7803,12,320775,-0.0787855102911075,0.0882287528711885,0.372482306580203,YLR090W,XDJ1,SGDID:S000004080,CDS,CDS,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7804,12,320834,-0.0578946462608544,0.0885729978087055,0.513770823641091,YLR090W,XDJ1,SGDID:S000004080,CDS,CDS,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7805,12,321460,-0.0720130897607519,0.0890735970764007,0.419366143623098,YLR090W,XDJ1,SGDID:S000004080,CDS,CDS,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7807,12,322765,-0.0532223882699491,0.0895043880702198,0.55246881536307,YLR091W,GEP5,SGDID:S000004081,CDS,CDS,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; null mutant has decreased levels of cardiolipin and phosphatidylethanolamine; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
7808,12,322893,-0.0549454607663029,0.0886376554753794,0.535731143637789,YLR091W,GEP5,SGDID:S000004081,CDS,CDS,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; null mutant has decreased levels of cardiolipin and phosphatidylethanolamine; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
7809,12,324002,-0.0721191263340516,0.0896355897182854,0.421602831594589,YLR092W,SUL2,SGDID:S000004082,CDS,CDS,"""High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
7810,12,326764,-0.067008072853096,0.0896878592029503,0.455485254816233,YLR093C,NYV1,SGDID:S000004083,CDS,CDS,"""v-SNARE component of the vacuolar SNARE complex; involved in vesicle fusion; inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane""",Verified ORF
7813,12,331041,-0.0288308531437645,0.0893373417261631,0.747099161129889,YLR095C,IOC2,SGDID:S000004085,CDS,CDS,"""Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p""",Verified ORF
7814,12,331113,-0.0386684560347831,0.0900667574961321,0.667944236488142,YLR095C,IOC2,SGDID:S000004085,CDS,CDS,"""Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p""",Verified ORF
7815,12,334170,-0.0397837046547309,0.0887413013183489,0.654203777889313,YLR096W,KIN2,SGDID:S000004086,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated UPR; regulates HAC1 mRNA translocation ; splicing and translation with KIN1 during ER stress; direct phosphorylation of Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the PM and sites of polarized growth; may regulate septin and cell wall organization; activation loop phosphorylation (T281) required for full kinase activity; orthologous to MARK/PAR-1 ; AMPK family members""",Verified ORF
7816,12,336413,-0.038773349764582,0.0889203072020826,0.663069852589864,YLR097C,HRT3,SGDID:S000004087,CDS,CDS,"""Putative SCF-ubiquitin ligase F-box protein; based on both genetic and physical interactions and sequence similarity; identified in association with Cdc53p ; Skp1p and Ubi4 in large and small-scale studies""",Verified ORF
7817,12,336436,-0.0396570215216989,0.0890686167311342,0.656418332824657,YLR097C,HRT3,SGDID:S000004087,CDS,CDS,"""Putative SCF-ubiquitin ligase F-box protein; based on both genetic and physical interactions and sequence similarity; identified in association with Cdc53p ; Skp1p and Ubi4 in large and small-scale studies""",Verified ORF
7818,12,340645,-0.0187085738257775,0.0894521315728284,0.834454745868832,SUT261,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7819,12,341809,-0.0313929335595147,0.0892915564638797,0.7253646417461,YLR100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7820,12,342319,-0.0353912327226555,0.0894828528875907,0.692706529677985,YLR100W,ERG27,SGDID:S000004090,CDS,CDS,"""3-keto sterol reductase; catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs; mutation is functionally complemented by human HSD17B7""",Verified ORF
7821,12,342533,-0.0393096968066604,0.0885194559577659,0.65725703652639,YLR100W,ERG27,SGDID:S000004090,CDS,CDS,"""3-keto sterol reductase; catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs; mutation is functionally complemented by human HSD17B7""",Verified ORF
7822,12,344627,-0.034435147515663,0.0887774211982135,0.698337285609424,YLR103C,CDC45,SGDID:S000004093,CDS,CDS,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7823,12,344703,-0.0191977657010326,0.0885382827104328,0.828466003709046,YLR103C,CDC45,SGDID:S000004093,CDS,CDS,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7824,12,345286,-0.0145419358037975,0.0886874561164026,0.869849900832532,YLR103C,CDC45,SGDID:S000004093,CDS,CDS,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7825,12,345678,-0.0359314889630749,0.0884841540625002,0.684931166250786,YLR103C,CDC45,SGDID:S000004093,CDS,CDS,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7826,12,345797,-0.0208899675469964,0.0886047991454517,0.81375125378442,YLR103C,CDC45,SGDID:S000004093,CDS,CDS,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7828,12,347029,-0.0117344392334157,0.0889007382732111,0.895063569700801,YLR104W,LCL2,SGDID:S000004094,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mutant is deficient in cell wall mannosylphosphate and has long chronological lifespan; genetic interactions suggest a role in ER-associated protein degradation (ERAD); SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
7829,12,348244,-0.0200311861604028,0.0884983969716869,0.821063962166602,YLR105C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7831,12,355836,-0.0200311861604028,0.0884983969716869,0.821063962166602,YLR106C,REA1,SGDID:S000004096,CDS,CDS,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7832,12,356572,-0.0238806321278479,0.0885674293269048,0.787600759661044,YLR106C,REA1,SGDID:S000004096,CDS,CDS,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7833,12,360406,-0.0240025297341663,0.088640660401509,0.786714931997326,YLR106C,REA1,SGDID:S000004096,CDS,CDS,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7834,12,362214,-0.0460227362370473,0.0889055228892169,0.605020517050656,YLR106C,REA1,SGDID:S000004096,CDS,CDS,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7835,12,362425,-0.0243319859091358,0.088923417326214,0.784530120155363,YLR106C,REA1,SGDID:S000004096,CDS,CDS,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7836,12,364406,-0.0709666681621539,0.0892149995907796,0.426882439781973,YLR107W,REX3,SGDID:S000004097,CDS,CDS,"""RNA exonuclease; required for maturation of the RNA component of RNase MRP; functions redundantly with Rnh70p and Rex2p in processing of U5 snRNA and RNase P RNA; member of RNase D family of exonucleases""",Verified ORF
7837,12,364988,-0.088783201638033,0.0889037119804838,0.318650997596095,YLR107W,REX3,SGDID:S000004097,CDS,CDS,"""RNA exonuclease; required for maturation of the RNA component of RNase MRP; functions redundantly with Rnh70p and Rex2p in processing of U5 snRNA and RNase P RNA; member of RNase D family of exonucleases""",Verified ORF
7839,12,367673,-0.0805493642744411,0.0897334143550182,0.369983009851215,YLR108C,YLR108C,SGDID:S000004098,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",Verified ORF
7840,12,367859,-0.124414966669113,0.0893566033591223,0.164695263470094,YLR108C,YLR108C,SGDID:S000004098,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",Verified ORF
7841,12,368150,-0.11125367457292,0.0889426197999883,0.211818454994029,YLR108C,YLR108C,SGDID:S000004098,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",Verified ORF
7843,12,369873,-0.0692056266819044,0.0893513344770815,0.439133666159442,YLR110C,CCW12,SGDID:S000004100,CDS,CDS,"""Cell wall mannoprotein; plays a role in maintenance of newly synthesized areas of cell wall; localizes to periphery of small buds ; septum region of larger buds ; and shmoo tip; CCW12 has a paralog ; YDR134C ; that arose from the whole genome duplication""",Verified ORF
7844,12,371279,-0.0776226424736278,0.0897473399818381,0.387680021271851,YLR113W_NFR/NDR,,,Promoter,Promoter,,Promoter
7845,12,371365,0.0522108510849294,0.0897817594598511,0.561253972561392,YLR113W_NFR/NDR,,,Promoter,Promoter,,Promoter
7847,12,372955,0.0303057178564115,0.0884494018748687,0.732078213964401,YLR113W,HOG1,SGDID:S000004103,Close to 3'-UTR,Close to 3'-UTR,"""Mitogen-activated protein kinase involved in osmoregulation; controls global reallocation of RNAPII during osmotic shock; mediates recruitment/activation of RNAPII at Hot1p-dependent promoters; binds calmodulin; stimulates antisense transcription to activate CDC28; defines novel S-phase checkpoint with Mrc1p that prevent replication/transcription conflicts; nuclear form represses pseudohyphal growth; autophosphorylates; protein abundance increases under DNA replication stress""",Verified ORF
7849,12,376948,0.0409614941256073,0.0886279965330445,0.644241765441401,YLR114C,AVL9,SGDID:S000004104,CDS,CDS,"""Conserved protein involved in exocytic transport from the Golgi; mutation is synthetically lethal with apl2 vps1 double mutation; member of a protein superfamily with orthologs in diverse organisms; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
7850,12,379144,-0.0021497867584977,0.0897960589095632,0.980913381516607,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7851,12,379244,0.0138009663939573,0.089915154092593,0.878100550274934,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7852,12,379289,-0.0041912141304003,0.0886114941937038,0.962301860985456,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7853,12,379634,0.0248445576388981,0.0894428224966236,0.781351320409693,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7854,12,379693,0.0284904087643292,0.0901940564598416,0.752281028792397,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7855,12,379794,0.026349628764683,0.0889581592188057,0.767249624144079,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7856,12,379800,0.0371703501495818,0.0884862173572427,0.674690341511999,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7857,12,379874,0.050434131798343,0.0884760501009831,0.569018969178927,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7858,12,379915,0.0498196727184211,0.0881081766335454,0.572135385861846,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7859,12,379925,0.0378269283448376,0.0889857089563644,0.671030127240114,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7860,12,380248,-0.0084913347707882,0.0887505320929161,0.923831845490417,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7861,12,380270,-0.0075221538428302,0.0886242674674616,0.932407366236784,YLR115W,CFT2,SGDID:S000004105,CDS,CDS,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7862,12,380619,0.0044087417814468,0.0883797469072458,0.960242982246491,YLR116W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7863,12,381157,-0.0203044605272308,0.0888714553422802,0.819413176663526,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7864,12,381256,-0.0141118253005902,0.0887485045377689,0.873752589316241,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7865,12,381370,-0.0372239501459205,0.0886044345425627,0.674657883911738,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7866,12,381823,0.0108853738684232,0.0881253534345159,0.901764467815464,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7867,12,381898,0.0199012355838586,0.0883807062410039,0.821972466552968,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7868,12,381902,0.0114354120260391,0.0884978095294514,0.897259621857379,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7869,12,381911,0.0405291612662638,0.0896764393630299,0.651583423500333,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7870,12,382117,0.0539351665574675,0.0883782452679846,0.542071338147003,YLR116W,MSL5,SGDID:S000004106,CDS,CDS,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7871,12,382258,0.05277071673844,0.088514401046703,0.551435562595539,YLR116W,MSL5,SGDID:S000004106,Close to 3'-UTR,Close to 3'-UTR,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7877,12,383826,0.0231654996055883,0.0880715119306979,0.792680474467113,YLR117C,CLF1,SGDID:S000004107,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; homolog of Drosophila crooked neck protein; interacts with U1 snRNP proteins""",Verified ORF
7878,12,384824,0.0427371952186921,0.0886468146840988,0.630029154953029,YLR118C,TML25,SGDID:S000004108,CDS,CDS,"""Acyl-protein thioesterase responsible for depalmitoylation of Gpa1p; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS""",Verified ORF
7880,12,387634,0.0502434886630308,0.0886540443053976,0.571253339764835,YLR120C,YPS1,SGDID:S000004110,CDS,CDS,"""Aspartic protease; hyperglycosylated member of the yapsin family of proteases ; attached to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor; involved in nutrient limitation-induced cleavage of the extracellular inhibitory domain of signaling mucin Msb2p ; resulting in activation of the filamentous growth MAPK pathway; involved with other yapsins in the cell wall integrity response; role in KEX2-independent processing of the alpha factor precursor""",Verified ORF
7881,12,388695,0.0329209173065962,0.0891862392116685,0.712255471845297,YLR120W-A,YLR120W-A,SGDID:S000028674,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF YLR121C""",Dubious ORF
7882,12,394590,0.0397824856718,0.0890835127483749,0.655455653812517,YLR125W,YLR125W,SGDID:S000004115,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mutant has decreased Ty3 transposition; YLR125W is not an essential gene""",Uncharacterized ORF
7883,12,397486,0.0381344664814673,0.0886711408323866,0.667409860060399,YLR127C,APC2,SGDID:S000004117,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p""",Verified ORF
7885,12,399145,0.0404860110874899,0.0891774191765842,0.650112161860301,YLR127C,APC2,SGDID:S000004117,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p""",Verified ORF
7886,12,401564,0.0554487328346293,0.0893430124280608,0.535245209418852,YLR129W,DIP2,SGDID:S000004119,CDS,CDS,"""Nucleolar protein; specifically associated with the U3 snoRNA ; part of the large ribonucleoprotein complex known as the small subunit (SSU) processome ; required for 18S rRNA biogenesis ; part of the active pre-rRNA processing complex""",Verified ORF
7887,12,407847,0.0677497000239303,0.0880867852604264,0.442333737937292,YLR132C,USB1,SGDID:S000004122,CDS,CDS,"""Putative poly(U)-specific 3'-to-5' RNA exonuclease; involved in 3'-end processing of U6 snRNA removing uridines and generating a terminal 2&#8242;,3&#8242; cyclic phosphate; essential protein that localizes to the nucleus and mitochondria; overexpression suppresses the respiratory defects of oxa1 and mtf2 mutants; homolog of S.pombe gene ; mpn1 and human gene ; hUSB1; mutations in hUSB1 are associated with a rare genodermatosis ; poikiloderma with neutropenia (OMIM 604173)""",Verified ORF
7888,12,408660,0.0428236182000158,0.0884136990220749,0.62843431628686,YLR133W,CKI1,SGDID:S000004123,CDS,CDS,"""Choline kinase; catalyzes the first step in phosphatidylcholine synthesis via the CDP-choline (Kennedy pathway); exhibits some ethanolamine kinase activity contributing to phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway; CKI1 has a paralog ; EKI1 ; that arose from the whole genome duplication""",Verified ORF
7889,12,411161,0.174502296103118,0.0881371514959113,0.0484916200980195,YLR134W,PDC5,SGDID:S000004124,CDS,CDS,"""Minor isoform of pyruvate decarboxylase; key enzyme in alcoholic fermentation ; decarboxylates pyruvate to acetaldehyde ; regulation is glucose- and ethanol-dependent ; repressed by thiamine ; involved in amino acid catabolism""",Verified ORF
7890,12,413007,0.144984530958215,0.0881628297074446,0.100961392090088,ACS_12_412854_-_NFR/NDR,,,Promoter,Promoter,,Promoter
7891,12,413638,0.132384527829062,0.0889059799529375,0.137369775603688,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7892,12,414413,0.157317588711688,0.0876062333270959,0.0733917526806666,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7893,12,415279,0.137320740830329,0.088276611098531,0.120705650325163,YLR135W,SLX4,SGDID:S000004125,CDS,CDS,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7894,12,415537,0.119783661430517,0.0899633378659583,0.183892936269681,CUT260_NFR/NDR,,,Promoter,Promoter,,Promoter
7895,12,416026,0.127739552780906,0.0893930584891795,0.153898573509176,CUT260,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7896,12,416918,0.111448187096102,0.0896669719386845,0.214725066734145,YLR136C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7897,12,417289,0.12637906645239,0.0887539540152499,0.155351204919566,YLR137W,RKM5,SGDID:S000004127,CDS,CDS,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7898,12,417956,0.0995007197422283,0.0897045658626572,0.268097003978832,YLR137W,RKM5,SGDID:S000004127,CDS,CDS,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7899,12,418313,0.0853642208215732,0.088831699362358,0.337227152101345,YLR138W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7900,12,418844,0.0576185739306912,0.0887412358458295,0.516574800654617,YLR138W,NHA1,SGDID:S000004128,CDS,CDS,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
