snp_id,snps_annotations
5493,ORF
5494,ORF
5495,ORF
5496,ORF
5497,ORF
5498,ORF
5499,ORF
5500,ORF
5501,ORF
5502,ORF
5503,ORF
5504,ORF
5505,ORF
5506,ORF
5507,ORF
5508,ORF
5509,ORF
5510,ORF
5511,ORF
5512,ORF
5513,ORF
5514,ORF
5515,ORF
5516,ORF
5517,ORF
5518,ORF
5519,ORF
5520,ORF
5521,ORF
5522,ORF
5523,ORF
5524,ORF
5525,ORF
5526,ORF
5527,ORF
5528,ORF
5529,ORF
5530,ORF
5531,ORF
5532,ORF
5533,ORF
5534,ORF
5535,ORF
5536,ORF
5538,ORF_SUT_XUT
5539,ORF_SUT_XUT
5541,ORF
5542,ORF
5544,ORF
5545,ORF
5546,ORF
5547,ORF
5548,ORF
5549,ORF
5550,ORF
5551,ORF
5552,XUT
5553,ORF
5554,ORF
5556,ORF
5557,ORF
5558,ORF
5559,ORF
5560,ORF
5561,ORF
5562,ORF
5563,ORF
5564,ORF
5565,ORF
5568,ORF
5569,ORF
5570,ORF
5571,ORF
5572,ORF
5573,ORF_XUT
5574,ORF_XUT
5575,ORF
5576,ORF_XUT
5577,ORF_XUT
5578,ORF
5581,ORF
5582,ORF_XUT
5583,ORF_XUT
5584,ORF_XUT
5585,ORF_XUT
5588,ORF
5589,ORF
5590,ORF
5591,ORF
5593,ORF_SUT_XUT
5594,ORF_CUT
5595,ORF_CUT
5596,ORF_CUT
5597,CUT
5598,CUT
5599,CUT
5600,CUT
5601,CUT
5602,SUT
5603,SUT_XUT
5604,SUT_XUT
5605,SUT_XUT
5606,SUT_XUT
5607,SUT_XUT
5608,ORF
5612,XUT
5613,XUT
5614,XUT
5616,ORF
5617,ORF
5618,ORF
5619,ORF_XUT
5620,ORF_XUT
5621,SUT
5622,SUT
5624,ORF_SUT_XUT
5625,ORF_SUT_XUT
5626,ORF_SUT_XUT
5627,SUT_XUT
5628,ORF
5629,ORF
5630,ORF
5633,ORF
5634,ORF
5636,ORF
5641,SUT
5642,ORF
5643,ORF
5644,ORF
5645,ORF
5646,ORF
5647,ORF
5648,ORF
5650,ORF
5652,ORF
5653,ORF
5657,CUT
5658,ORF
5659,ORF
5660,ORF
5661,ORF
5662,SUT_XUT
5663,SUT_XUT
5664,ORF_SUT_XUT
5665,XUT
5668,ORF
5669,ORF
5670,ORF
5671,ORF
5672,ORF
5673,ORF
5674,ORF
5675,ORF
5676,ORF
5677,ORF
5678,ORF_XUT
5682,ORF
5683,ORF
5684,ORF
5685,ORF
5688,ORF
5689,ORF
5692,ORF_SUT_XUT
5693,CUT_SUT_XUT
5694,SUT_XUT
5699,ORF
5700,ORF
5701,ORF
5704,ORF
5705,ORF
5706,ORF
5707,ORF
5708,ORF
5709,ORF
5710,ORF
5711,ORF
5712,ORF_XUT
5713,XUT
5714,XUT
5715,XUT
5716,XUT
5717,ORF
5718,ORF
5719,ORF
5721,ORF
5722,ORF
5723,ORF
5724,ORF
5730,XUT
5731,CUT
5732,CUT
5734,ORF
5735,ORF
5736,ORF
5737,ORF
5738,ORF
5739,ORF
5740,ORF
5752,ORF
5756,ORF
5759,ORF
5770,ORF_XUT
5771,ORF
5779,XUT
5780,ORF_CUT
5781,ORF
5782,ORF
5783,ORF
5784,ORF
5785,ORF
5786,ORF
5789,ORF
5790,ORF
5791,ORF
5792,ORF
5795,ORF
5796,ORF
5797,ORF
5800,ORF
5801,ORF
5802,ORF
5803,ORF
5804,ORF
5805,ORF_SUT_XUT
5806,ORF_SUT_XUT
5807,ORF
5811,ORF_SUT_XUT
5813,ORF
5814,ORF
5815,ORF
5816,ORF
5821,ORF
5823,ORF
5826,ORF_XUT
5828,ORF
5831,SUT
5832,ORF_SUT
5836,ORF_SUT
5837,ORF_SUT
5838,ORF_SUT
5839,ORF_SUT_XUT
5840,ORF_SUT_XUT
5841,ORF
5843,SUT
5844,SUT
5845,SUT
5846,SUT
5847,ORF
5848,ORF
5851,ORF
5856,ORF
5857,ORF
5858,ORF
5859,ORF
5860,ORF
5861,ORF
5862,ORF
5863,ORF
5864,CUT
5865,CUT
5866,CUT
5867,ORF_CUT
5868,SUT_XUT
5869,ORF
5870,ORF
5872,ORF
5873,ORF
5874,ORF_CUT
5875,ORF_CUT
5878,ORF
5879,ORF
5880,ORF
5881,ORF
5882,ORF
5883,ORF
5884,ORF
5885,ORF
5886,ORF
5887,ORF
5889,ORF
5890,ORF
5894,ORF
5897,ORF
5898,ORF
5899,SUT
5900,SUT
5901,SUT
5902,SUT
5905,ORF
5906,SUT_XUT
5907,SUT_XUT
5908,SUT_XUT
5909,SUT_XUT
5910,SUT_XUT
5911,SUT_XUT
5913,ORF_SUT
5914,ORF_SUT
5915,ORF
5922,ORF
5932,XUT
5934,ORF
5935,ORF
5936,ORF
5937,ORF
5938,ORF
5939,ORF
5940,ORF
5941,ORF
5943,ORF_SUT_XUT
5944,XUT
5945,ORF_SUT_XUT
5947,ORF
5948,ORF
5949,ORF
5950,ORF
5951,ORF
5952,ORF
5953,ORF
5954,ORF
5958,ORF_XUT
5959,ORF_XUT
5960,ORF_SUT_XUT
5961,ORF_SUT_XUT
5962,ORF
5963,ORF
5964,ORF
5965,ORF
5966,ORF
5970,ORF
5971,ORF
5972,SUT
5973,SUT
5978,SUT_XUT
5980,ORF
5981,ORF
5982,ORF
5984,ORF
5990,XUT
5991,ORF
5992,SUT
5993,ORF_SUT
5994,ORF_SUT
5995,ORF
5996,ORF
5997,ORF
5998,ORF
5999,ORF
6000,ORF
6001,ORF
6002,XUT
6003,ORF
6004,ORF
6005,ORF
6006,ORF
6007,ORF
6008,ORF_CUT
6010,XUT
6011,ORF
6012,ORF
6013,SUT
6014,SUT
6016,ORF
6018,ORF_SUT_XUT
6019,SUT_XUT
6020,ORF
6021,ORF
6022,ORF
6024,ORF
6025,ORF
6026,ORF
6029,CUT
6030,ORF_XUT
6031,ORF
6032,ORF
6033,ORF
6034,CUT_XUT
6035,ORF_CUT_XUT
6036,ORF_CUT_XUT
6037,ORF_SUT_XUT
6038,SUT
6039,ORF
6040,XUT
6041,SUT_XUT
6042,CUT
6043,ORF
6046,ORF_SUT_XUT
6048,ORF
6049,ORF
6050,ORF
6053,CUT
6054,SUT_XUT
6056,ORF
6057,ORF
6058,ORF
6061,ORF
6062,ORF
6065,ORF
6066,ORF
6070,ORF
6071,ORF
6076,ORF
6077,ORF
6078,ORF
6079,ORF
6080,ORF
6081,ORF
6082,XUT
6083,ORF
6084,ORF_CUT
6085,ORF
6086,ORF
6087,ORF
6088,ORF
6089,ORF
6091,ORF
6092,ORF
6094,ORF
6104,ORF
6105,ORF
6106,ORF
6107,ORF
6108,ORF
6112,ORF_SUT_XUT
6113,SUT_XUT
6116,ORF
6117,ORF
6118,ORF
6122,ORF_XUT
6123,ORF_SUT_XUT
6124,ORF
6125,ORF
6126,ORF
6127,ORF
6128,ORF
6129,ORF
6130,ORF
6132,ORF_SUT
6133,ORF_SUT
6134,ORF_SUT
6135,ORF_SUT
6136,ORF_SUT
6137,ORF_SUT
6138,ORF_SUT
6139,ORF
6140,ORF
6143,ORF
6144,ORF
6145,ORF
6146,ORF_CUT
6149,ORF
6152,ORF
6153,ORF
6154,ORF
6155,ORF
6156,XUT
6158,ORF
6159,ORF
6160,ORF
6161,SUT
6162,SUT_XUT
6164,ORF
6165,ORF
6166,ORF
6168,ORF
6170,ORF
6171,ORF
6172,ORF
6173,ORF
6175,ORF
6176,ORF
6177,ORF_CUT_XUT
6179,ORF
6180,ORF
6181,ORF
6182,ORF
6183,ORF_XUT
6184,XUT
6185,XUT
6186,ORF
6187,ORF
6188,ORF
6189,ORF
6190,ORF
6191,CUT
6192,ORF_CUT
6193,ORF_SUT_XUT
6196,ORF
6197,ORF
6198,ORF
6199,CUT
6202,ORF
6207,ORF
6211,XUT
6214,ORF
6215,ORF
6217,ORF
6218,ORF
6219,ORF
6220,ORF
6225,ORF
6226,ORF
6229,ORF_XUT
6230,ORF
6232,ORF
6233,ORF
6234,ORF
6238,ORF
6239,ORF
6240,ORF
6241,ORF
6242,ORF
6243,ORF
6244,ORF
6245,ORF
6246,ORF_XUT
6247,ORF
6248,ORF
6249,CUT
6251,ORF
6256,SUT
6276,ORF
6277,ORF
6278,ORF
6279,ORF
6280,ORF
6283,ORF
6289,ORF
6290,ORF
6291,ORF
6292,ORF
6293,ORF
6294,ORF
6295,ORF
6296,ORF
6297,ORF
6304,ORF
6305,ORF
6308,ORF
6309,ORF
6310,ORF
6312,SUT
6316,ORF
6317,ORF
6318,ORF_XUT
6320,ORF
6321,ORF
6325,ORF
6326,ORF
6327,ORF
6328,SUT
6330,ORF
6331,ORF
6332,ORF
6333,ORF
6334,ORF
6336,ORF
6337,ORF
6338,ORF
6339,ORF
6340,ORF
6341,ORF
6342,ORF
6345,ORF
6346,SUT
6349,ORF
6350,ORF
6351,ORF
6356,XUT
6360,ORF
6361,ORF
6364,ORF_XUT
6365,ORF
6366,ORF
6367,ORF
6369,ORF
6370,ORF
6371,ORF
6372,ORF
6376,ORF
6378,ORF
6379,ORF
6380,ORF
6381,ORF
6382,ORF
6383,ORF
6384,ORF
6385,ORF
6386,ORF
6387,ORF
6390,CUT
6391,ORF_CUT
6392,ORF_CUT
6393,ORF_CUT
6394,ORF
6395,ORF
6396,ORF
6397,ORF
6398,ORF
6399,ORF
6400,ORF
6402,ORF
6403,ORF
6404,ORF
6405,ORF
6406,ORF
6407,ORF
6409,ORF
6410,ORF_XUT
6411,ORF
6412,ORF
6413,ORF
6415,ORF
6416,ORF_CUT
6417,ORF
6418,ORF
6420,SUT_XUT
6421,SUT_XUT
6423,CUT
6424,CUT_XUT
6425,CUT_XUT
6426,ORF_SUT_XUT
6427,ORF
6431,ORF
6432,ORF
6433,ORF
6434,ORF
6435,ORF
6436,ORF
6439,XUT
6440,ORF
6441,ORF
6442,ORF_SUT_XUT
6443,ORF
6444,ORF
6445,ORF
6446,ORF
6447,ORF
6448,ORF
6450,ORF
6453,SUT
6454,SUT
6455,ORF_CUT
6456,ORF_CUT
6457,ORF
6458,ORF
6459,ORF
6461,ORF_CUT
6462,ORF
6464,XUT
6465,ORF
6470,ORF
6471,ORF
6472,ORF
6475,ORF
6477,ORF
6478,ORF
6479,ORF
6480,ORF
6481,ORF
6482,ORF
6483,ORF
6484,ORF
6486,ORF
6487,ORF_XUT
6488,ORF
6489,ORF
6490,ORF
6491,ORF
6492,ORF
6493,ORF
6495,ORF
6496,ORF
6497,ORF
6498,ORF
6503,ORF
6504,ORF
6505,ORF
6509,ORF
6510,ORF
6511,ORF
6512,ORF
6513,ORF
6514,ORF
6515,ORF
6516,ORF
6517,ORF
6518,ORF
6519,ORF
6520,ORF
6521,ORF
6522,ORF
6523,ORF
6524,ORF
6529,ORF
6530,ORF
6532,ORF
6533,ORF
6534,ORF
6535,ORF
6536,ORF
6538,SUT_XUT
6539,SUT_XUT
6540,SUT_XUT
6541,ORF_SUT_XUT
6542,SUT
6543,SUT
6544,ORF
6549,ORF
6550,ORF
6551,ORF
6552,ORF
6553,ORF
6554,ORF
6555,ORF
6556,ORF
6557,ORF
6558,ORF
6559,ORF
6560,ORF
6561,ORF
6562,ORF
6563,ORF
6564,ORF
6565,ORF
6566,ORF
6567,ORF
6568,ORF
6569,ORF
6570,CUT
6574,ORF
6575,ORF
6577,SUT_XUT
6578,SUT_XUT
6579,SUT_XUT
6580,XUT
6581,XUT
6582,XUT
6583,XUT
6586,ORF
6587,ORF
6588,ORF
6592,ORF
6593,ORF
6605,ORF
6606,ORF
6607,ORF
6621,ORF
6622,ORF
6623,ORF
6624,ORF
6625,ORF
6626,ORF
6627,ORF
6628,ORF
6629,ORF
6630,ORF
6634,XUT
6635,SUT_XUT
6636,ORF_SUT_XUT
6637,ORF_SUT_XUT
6638,ORF_SUT_XUT
6639,ORF_SUT_XUT
6640,ORF_SUT_XUT
6641,SUT_XUT
6642,SUT_XUT
6643,SUT_XUT
6644,SUT_XUT
6645,SUT_XUT
6646,SUT_XUT
6647,SUT_XUT
6648,XUT
6651,XUT
6652,XUT
6653,XUT
6654,XUT
6655,XUT
6656,XUT
6657,XUT
6658,XUT
6663,ORF
6664,ORF
6665,ORF
6666,ORF
6667,ORF
6668,ORF
6669,ORF
6670,ORF
6671,ORF
6687,SUT
6688,SUT
6689,SUT
6690,SUT
6691,SUT
6692,SUT
6693,SUT
6694,SUT
6695,SUT
6696,SUT
6697,SUT
6698,SUT
6705,ORF
6706,ORF
6707,ORF
6708,ORF_XUT
6709,ORF_XUT
6710,ORF
6711,ORF
6713,SUT_XUT
6714,SUT_XUT
6715,SUT
6716,SUT
6717,SUT
6718,SUT
6719,SUT
6720,SUT
6721,SUT
6722,SUT
6725,ORF_XUT
6726,ORF_XUT
6727,ORF_XUT
6728,ORF_XUT
6730,SUT_XUT
6731,SUT_XUT
6732,SUT_XUT
6733,SUT_XUT
6734,SUT_XUT
6735,SUT_XUT
6736,SUT_XUT
6737,SUT_XUT
6738,SUT_XUT
6739,SUT_XUT
6740,SUT_XUT
6741,SUT_XUT
6742,SUT_XUT
6743,SUT_XUT
6744,SUT_XUT
6745,SUT_XUT
6746,SUT_XUT
6747,SUT_XUT
6748,SUT_XUT
6749,SUT_XUT
6750,SUT_XUT
6751,SUT_XUT
6752,SUT_XUT
6753,SUT_XUT
6754,SUT_XUT
6755,SUT_XUT
6756,SUT_XUT
6757,SUT_XUT
6758,SUT_XUT
6759,SUT_XUT
6760,SUT_XUT
6761,SUT_XUT
6762,SUT_XUT
6763,SUT_XUT
6764,SUT_XUT
6765,SUT_XUT
6766,SUT_XUT
6767,SUT_XUT
6768,SUT_XUT
6769,SUT_XUT
6770,SUT_XUT
6771,SUT_XUT
6772,SUT_XUT
6773,SUT_XUT
6774,SUT_XUT
6775,SUT_XUT
6776,SUT_XUT
6777,SUT_XUT
6778,SUT_XUT
6779,SUT_XUT
6780,SUT_XUT
6781,SUT_XUT
6782,ORF
6783,ORF
6784,ORF
6785,ORF
6786,ORF
6788,ORF
6792,ORF
6793,ORF
6794,ORF
6795,ORF
6796,ORF
6799,ORF
6803,ORF
6804,ORF
6805,ORF
6806,ORF
6807,ORF
6808,ORF
6809,ORF
6810,ORF
6811,ORF
6812,ORF
6813,ORF
6814,ORF
6815,ORF
6816,ORF
6817,ORF
6818,ORF
6819,ORF
6820,ORF
6821,ORF
6822,ORF
6823,ORF
6824,ORF
6825,ORF
6826,ORF
6827,ORF
6828,ORF
6830,ORF
6831,ORF
6832,ORF
6834,ORF
6835,ORF
6836,ORF
6837,ORF
6839,ORF
6840,ORF
6841,ORF
6842,ORF
6843,ORF
6844,ORF
6845,ORF_SUT_XUT
6846,ORF
6847,ORF
6848,ORF
6854,ORF
6858,ORF
6859,ORF
6860,ORF
6861,ORF
6862,ORF
6864,ORF
6865,ORF
6866,SUT
6867,ORF_SUT_XUT
6868,ORF_SUT_XUT
6869,ORF_SUT_XUT
6870,SUT_XUT
6871,SUT_XUT
6872,ORF
6873,ORF
6874,ORF
6875,ORF
6876,ORF
6877,ORF
6878,ORF
6879,ORF
6887,ORF
6888,ORF
6889,ORF
6890,ORF
6891,ORF
6892,ORF
6897,ORF
6898,ORF
6899,ORF
6900,ORF
6901,ORF
6902,ORF
6903,ORF
6904,ORF
6905,ORF
6906,ORF
6907,ORF
6908,ORF
6909,ORF
6910,ORF
6913,ORF
6914,ORF
6915,ORF
6916,ORF
6917,ORF
6918,ORF
6924,ORF
6925,XUT
6926,XUT
6927,XUT
6928,XUT
6929,XUT
6930,ORF
6931,ORF
6932,ORF
6933,ORF
6934,ORF
6935,ORF
6936,ORF_SUT
6939,SUT_XUT
6940,SUT_XUT
6941,ORF
6942,ORF_SUT
6943,ORF
6947,CUT_XUT
6948,CUT_XUT
6950,XUT
6951,CUT
6952,ORF
6954,ORF
6955,ORF
6962,ORF
6963,ORF
6964,ORF
6967,ORF
6968,ORF
6969,ORF
6970,ORF
6971,ORF
6973,ORF
6974,ORF
6978,ORF
6979,ORF
6980,ORF
6981,ORF
6985,ORF_SUT_XUT
6986,XUT
6987,ORF_XUT
6988,ORF_XUT
6989,ORF
6990,SUT_XUT
6991,ORF_SUT_XUT
6992,ORF_SUT_XUT
6993,XUT
6996,ORF
6997,ORF_SUT_XUT
6998,ORF_SUT_XUT
6999,ORF
7000,ORF
7004,ORF
7005,ORF
7006,ORF
7007,ORF
7008,ORF
7012,ORF
7014,ORF
7015,ORF
7016,ORF
7018,ORF
7019,ORF
7020,ORF
7021,ORF_CUT
7022,ORF
7023,ORF
7024,ORF
7026,ORF
7027,ORF
7028,ORF
7030,XUT
7031,SUT_XUT
7034,XUT
7036,ORF
7037,ORF
7038,ORF
7039,ORF
7040,ORF
7041,ORF
7042,ORF
7043,ORF
7044,ORF
7046,ORF
7047,ORF
7049,ORF
7050,CUT
7051,CUT_XUT
7052,ORF
7053,ORF
7054,SUT_XUT
7057,ORF
7058,ORF
7059,SUT_XUT
7060,XUT
7061,SUT_XUT
7062,ORF_SUT_XUT
7063,ORF
7064,CUT
7066,ORF
7067,ORF
7068,ORF
7069,ORF
7070,ORF
7072,ORF
7073,ORF
7076,ORF
7077,CUT
7079,ORF
7080,ORF
7081,ORF
7085,ORF_XUT
7086,ORF
7087,ORF
7088,ORF_SUT_XUT
7089,ORF_SUT
7090,SUT
7094,ORF
7095,ORF
7098,ORF
7099,ORF
7100,ORF
7102,ORF_XUT
7111,SUT
7112,ORF_SUT
7113,ORF_SUT
7114,ORF
7115,ORF
7118,CUT
7119,CUT
7120,SUT_XUT
7121,SUT_XUT
7122,SUT_XUT
7123,SUT_XUT
7124,SUT_XUT
7125,SUT_XUT
7128,ORF_SUT
7130,SUT
7131,SUT
7132,SUT
7133,ORF
7134,CUT_SUT_XUT
7135,CUT_SUT_XUT
7136,ORF
7137,XUT
7138,ORF
7139,ORF
7140,ORF
7141,ORF
7147,ORF
7148,ORF
7149,ORF
7150,ORF
7151,ORF
7153,ORF
7154,ORF
7155,ORF
7156,ORF
7158,XUT
7159,XUT
7162,ORF
7163,ORF
7164,ORF
7165,ORF
7166,ORF
7167,ORF
7168,ORF
7169,ORF
7170,ORF
7172,ORF
7173,ORF
7174,ORF
7175,ORF
7178,ORF
7179,ORF
7180,ORF
7181,ORF
7182,ORF
7183,ORF
7185,CUT
7186,ORF
7187,ORF
7190,ORF_XUT
7193,XUT
7196,XUT
7197,ORF
7198,CUT
7201,ORF
7202,ORF
7204,ORF
7205,ORF
7206,ORF
7207,ORF
7208,ORF
7214,ORF
7216,ORF
7217,ORF
7218,ORF
7219,ORF_SUT_XUT
7223,ORF
7224,ORF_SUT_XUT
7225,XUT
7226,ORF_XUT
7227,ORF_XUT
7230,ORF
7232,SUT_XUT
7233,ORF_SUT_XUT
7234,ORF_SUT_XUT
7235,ORF_SUT_XUT
7236,ORF_SUT_XUT
7237,ORF_SUT_XUT
7238,ORF_SUT_XUT
7239,ORF_SUT_XUT
7240,ORF_SUT_XUT
7241,ORF_SUT_XUT
7242,ORF_SUT_XUT
7243,ORF_SUT_XUT
7244,SUT_XUT
7245,ORF
7246,ORF
7247,CUT
7248,ORF
7249,ORF
7250,ORF
7251,ORF
7253,ORF
7254,ORF
7258,ORF
7259,ORF_CUT
7262,ORF
7263,ORF
7264,ORF
7265,ORF
7267,ORF
7268,ORF
7269,ORF
7270,ORF
7271,ORF
7272,ORF
7273,ORF
7275,XUT
7276,XUT
7277,XUT
7278,XUT
7280,ORF
7283,SUT
7284,ORF_SUT
7285,ORF
7286,ORF
7287,ORF
7288,ORF
7290,ORF
7291,SUT
7293,ORF
7294,ORF_SUT_XUT
7295,SUT_XUT
7296,ORF_XUT
7297,ORF
7299,ORF
7300,ORF
7301,ORF
7302,ORF
7304,ORF
7305,ORF_CUT
7306,ORF_CUT
7307,ORF
7308,ORF
7309,ORF_XUT
7310,ORF
7312,ORF
7313,ORF
7314,ORF
7315,ORF
7324,ORF
7326,ORF
7327,ORF
7328,ORF
7331,ORF
7332,XUT
7333,XUT
7340,ORF_CUT_XUT
7341,ORF_XUT
7342,ORF
7343,ORF
7344,ORF
7345,ORF
7346,ORF
7347,ORF
7348,ORF_CUT
7349,ORF
7351,XUT
7353,ORF
7355,CUT_XUT
7356,CUT_XUT
7359,ORF
7360,ORF
7361,ORF
7362,ORF
7363,ORF
7364,ORF
7365,ORF
7366,ORF
7367,ORF
7368,ORF
7369,ORF
7370,ORF
7371,ORF
7372,ORF
7373,ORF
7376,XUT
7378,ORF
7379,ORF
7380,ORF
7381,ORF
7382,ORF
7383,ORF
7384,ORF
7385,ORF
7386,ORF_XUT
7389,ORF
7390,ORF
7391,ORF
7392,ORF
7393,ORF
7394,ORF
7398,XUT
7399,XUT
7400,XUT
7401,XUT
7402,XUT
7428,ORF
7429,ORF_XUT
7434,ORF
7435,ORF
7436,SUT
7437,ORF
7438,XUT
7439,ORF_XUT
7440,ORF_SUT_XUT
7441,ORF_SUT_XUT
7442,ORF_SUT_XUT
7443,ORF_SUT_XUT
7444,ORF
7445,ORF
7448,ORF
7451,ORF
7453,ORF
7454,ORF
7455,ORF
7456,ORF
7457,ORF
7458,ORF
7460,ORF
7461,ORF
7462,ORF
7464,ORF
7465,ORF
7466,ORF
7467,ORF
7468,ORF
7470,ORF
7471,ORF
7472,ORF
7473,ORF
7475,ORF
7476,ORF
7477,ORF
7481,ORF
7502,ORF
7503,ORF
7504,ORF
7505,ORF
7506,ORF
7507,ORF
7508,ORF_CUT
7510,ORF
7511,ORF
7512,ORF
7513,ORF
7514,ORF
7515,ORF
7516,CUT
7517,ORF
7518,XUT
7520,SUT
7521,ORF
7523,ORF
7524,ORF
7525,ORF
7526,ORF
7527,ORF
7528,ORF
7529,ORF
7530,ORF
7531,ORF
7534,ORF
7535,ORF
7537,ORF
7538,ORF
7539,ORF
7540,ORF
7541,ORF
7542,ORF
7543,ORF
7544,XUT
7545,XUT
7546,XUT
7547,XUT
7548,XUT
7552,ORF
7554,ORF
7555,ORF
7556,ORF
7557,ORF
7558,ORF
7559,ORF
7560,ORF
7561,ORF
7562,ORF
7563,ORF
7564,ORF
7567,ORF
7568,ORF
7569,ORF
7571,ORF
7572,ORF
7573,ORF
7574,CUT
7575,CUT
7576,CUT
7578,ORF_SUT_XUT
7579,ORF_SUT_XUT
7580,ORF_SUT_XUT
7581,ORF_SUT
7582,ORF
7583,ORF_SUT
7584,ORF
7589,ORF
7591,ORF
7592,ORF
7593,ORF
7595,CUT
7596,ORF
7597,ORF
7598,ORF
7600,ORF_CUT
7601,ORF
7602,ORF
7603,ORF
7605,XUT
7606,ORF
7607,ORF
7612,ORF_CUT
7614,ORF_SUT_XUT
7615,ORF_SUT_XUT
7616,ORF
7617,ORF
7618,ORF
7619,ORF
7620,ORF
7621,ORF
7622,ORF
7623,ORF_XUT
7624,ORF_XUT
7625,XUT
7626,ORF
7627,ORF
7628,XUT
7629,ORF
7630,ORF
7631,ORF
7632,ORF
7633,ORF
7634,XUT
7635,ORF
7636,ORF
7637,ORF_XUT
7638,ORF
7639,XUT
7640,SUT_XUT
7645,SUT_XUT
7646,SUT_XUT
7647,SUT_XUT
7648,ORF_SUT_XUT
7649,ORF
7650,ORF
7651,ORF
7652,ORF
7653,ORF
7655,ORF
7656,ORF
7659,ORF
7662,ORF
7663,ORF
7664,SUT
7665,SUT
7666,ORF
7667,ORF
7670,ORF
7671,ORF
7674,ORF
7675,ORF
7678,ORF_SUT
7679,ORF_SUT
7680,SUT
7681,SUT
7682,ORF
7683,ORF
7687,ORF
7688,ORF
7689,ORF
7690,ORF
7691,ORF_SUT_XUT
7692,SUT
7693,ORF
7694,ORF
7695,ORF
7696,ORF
7697,ORF_SUT_XUT
7698,ORF_SUT_XUT
7699,SUT
7700,SUT
7701,SUT
7702,SUT
7703,SUT
7704,SUT
7705,SUT
7706,ORF
7708,ORF
7709,ORF
7710,ORF
7711,SUT
7712,ORF_SUT_XUT
7713,ORF_SUT_XUT
7714,ORF_SUT_XUT
7718,ORF
7719,ORF
7720,ORF
7721,ORF_XUT
7722,ORF_XUT
7723,ORF
7724,ORF
7725,ORF
7726,ORF
7727,ORF
7728,ORF
7729,ORF
7730,ORF
7731,ORF
7732,ORF
7733,SUT
7734,ORF_SUT_XUT
7735,ORF_SUT_XUT
7736,ORF_SUT_XUT
7737,ORF
7740,ORF_SUT
7741,ORF_SUT
7742,ORF
7743,ORF
7744,ORF
7745,ORF_SUT
7747,ORF
7748,ORF
7749,ORF
7750,ORF
7751,ORF
7752,ORF
7753,ORF
7754,SUT
7757,ORF
7758,ORF
7759,ORF
7760,ORF
7761,ORF
7762,ORF
7763,ORF
7764,ORF
7766,ORF
7767,ORF
7770,ORF
7775,XUT
7776,ORF
7777,ORF
7778,ORF
7779,ORF
7780,ORF
7781,ORF
7782,ORF
7783,ORF
7784,ORF
7785,ORF
7786,ORF
7787,ORF
7788,ORF
7790,ORF
7791,ORF
7792,ORF
7793,ORF
7794,ORF
7795,ORF
7796,ORF
7797,ORF
7803,ORF
7804,ORF
7805,ORF
7807,ORF
7808,ORF
7810,ORF
7811,ORF
7812,CUT
7813,ORF
7814,ORF_XUT
7815,ORF
7816,ORF
7818,ORF
7819,ORF_XUT
7820,ORF_XUT
7821,XUT
7822,ORF_CUT_XUT
7824,ORF
7825,ORF_XUT
7827,ORF
7828,ORF
7829,ORF
7830,ORF
7831,ORF
7832,ORF
7833,ORF
7834,ORF_XUT
7835,ORF
7836,ORF
7838,ORF
7839,ORF
7840,ORF
7841,ORF
7842,ORF
7843,ORF
7847,ORF
7848,ORF
7850,CUT
7851,CUT
7852,CUT
7853,ORF_CUT_XUT
7854,ORF_CUT
7859,ORF
7860,ORF
7862,SUT
7863,SUT_XUT
7864,SUT
7865,SUT
7866,SUT_XUT
7874,SUT_XUT
7875,SUT_XUT
7876,ORF_SUT_XUT
7877,ORF_SUT_XUT
7880,ORF
7881,ORF
7883,SUT_XUT
7884,ORF
7885,ORF
7886,ORF
7888,ORF_SUT
7889,ORF_SUT
7890,ORF_SUT
7891,ORF_SUT
7892,ORF_SUT
7893,ORF_SUT
7894,ORF_SUT
7895,ORF_SUT
7896,SUT
7897,ORF
7899,ORF
7900,ORF
7901,ORF
7902,ORF_SUT
7903,ORF_SUT
7907,ORF
7908,ORF
7909,ORF
7910,ORF
7911,ORF
7912,ORF
7913,ORF_XUT
7914,XUT
7917,ORF
7918,ORF
7921,ORF
7922,ORF
7924,ORF
7925,ORF
7926,ORF_XUT
7927,CUT_XUT
7928,CUT_XUT
7931,ORF
7932,ORF
7935,ORF
7937,ORF
7938,ORF
7939,ORF
7940,ORF
7942,ORF
7944,ORF
7949,ORF
7950,ORF
7951,ORF
7952,ORF_XUT
7953,XUT
7954,XUT
7955,XUT
7956,ORF
7957,ORF
7961,ORF
7962,ORF
7963,ORF
7964,ORF
7965,ORF
7974,ORF_SUT_XUT
7975,SUT_XUT
7976,SUT_XUT
7977,ORF
7978,ORF
7979,ORF
7981,ORF
7982,ORF
7983,ORF
7985,ORF
7986,ORF
7987,ORF
7988,ORF
7989,ORF
7992,ORF
7993,ORF
7994,ORF
7995,ORF
7997,ORF
7998,ORF
7999,ORF
8006,ORF
8008,ORF
8011,ORF_XUT
8012,SUT
8013,SUT
8014,ORF_SUT
8015,ORF
8017,ORF
8018,ORF
8019,ORF
8020,ORF
8021,ORF
8022,ORF
8024,ORF
8025,ORF
8026,ORF
8027,ORF
8028,ORF
8029,ORF
8030,ORF
8031,ORF
8032,ORF
8033,XUT
8034,XUT
8035,XUT
8036,XUT
8037,ORF
8040,XUT
8042,ORF
8043,ORF_XUT
8044,ORF_XUT
8045,XUT
8046,SUT
8047,ORF
8048,ORF
8049,ORF
8051,ORF
