locus_id,name,sgd_id,chrom,start,end
YJL206C,YJL206C,SGDID:S000003741,CHR_10,47659,49935
YJL205C,NCE101,SGDID:S000003742,CHR_10,50139,50268
YJL204C,RCY1,SGDID:S000003740,CHR_10,50629,53151
YJL203W,PRP21,SGDID:S000003739,CHR_10,53341,54183
YJL202C,YJL202C,SGDID:S000003738,CHR_10,53943,54290
YJL201W,ECM25,SGDID:S000003737,CHR_10,54379,56178
YJL200C,ACO2,SGDID:S000003736,CHR_10,56444,58813
YJL199C,MBB1,SGDID:S000003735,CHR_10,59856,60182
YJL198W,PHO90,SGDID:S000003734,CHR_10,60844,63489
YJL197W,UBP12,SGDID:S000003733,CHR_10,63805,67569
YJL197C-A,YJL197C-A,SGDID:S000028839,CHR_10,65805,66086
YJL196C,ELO1,SGDID:S000003732,CHR_10,67850,68782
YJL195C,YJL195C,SGDID:S000003731,CHR_10,69241,69942
YJL194W,CDC6,SGDID:S000003730,CHR_10,69338,70879
YJL193W,YJL193W,SGDID:S000003729,CHR_10,71366,72574
YJL192C,SOP4,SGDID:S000003728,CHR_10,72710,73414
YJL191W,RPS14B,SGDID:S000003727,CHR_10,73787,73796
YJL190C,RPS22A,SGDID:S000003726,CHR_10,74910,75302
YJL189W,RPL39,SGDID:S000003725,CHR_10,75933,75938
YJL188C,BUD19,SGDID:S000003724,CHR_10,76202,76510
YJL187C,SWE1,SGDID:S000003723,CHR_10,76803,79262
YJL186W,MNN5,SGDID:S000003722,CHR_10,80155,81915
YJL185C,ATG36,SGDID:S000003721,CHR_10,82095,82976
YJL184W,GON7,SGDID:S000003720,CHR_10,83448,83819
YJL183W,MNN11,SGDID:S000003719,CHR_10,84068,85336
YJL182C,YJL182C,SGDID:S000003718,CHR_10,85435,85752
YJL181W,RBH1,SGDID:S000003717,CHR_10,85660,87495
YJL180C,ATP12,SGDID:S000003716,CHR_10,87583,88560
YJL179W,PFD1,SGDID:S000003715,CHR_10,88787,89116
YJL178C,ATG27,SGDID:S000003714,CHR_10,89282,90097
YJL177W,RPL17B,SGDID:S000003713,CHR_10,90786,91094
YJL176C,SWI3,SGDID:S000003712,CHR_10,92053,94530
YJL175W,YJL175W,SGDID:S000003711,CHR_10,94049,94561
YJL174W,KRE9,SGDID:S000003710,CHR_10,95092,95922
YJL173C,RFA3,SGDID:S000003709,CHR_10,96161,96529
YJL172W,CPS1,SGDID:S000003708,CHR_10,97737,99467
YJL171C,TOH1,SGDID:S000003707,CHR_10,99704,100894
YJL170C,ASG7,SGDID:S000003706,CHR_10,101150,101779
YJL169W,YJL169W,SGDID:S000003705,CHR_10,102099,102467
YJL168C,SET2,SGDID:S000003704,CHR_10,102227,104428
YJL167W,ERG20,SGDID:S000003703,CHR_10,105014,106072
YJL166W,QCR8,SGDID:S000003702,CHR_10,106434,106718
YJL165C,HAL5,SGDID:S000003701,CHR_10,106894,109461
YJL164C,TPK1,SGDID:S000003700,CHR_10,109966,111159
YJL163C,YJL163C,SGDID:S000003699,CHR_10,111666,113333
YJL162C,JJJ2,SGDID:S000003698,CHR_10,113878,115629
YJL161W,FMP33,SGDID:S000003697,CHR_10,117245,117787
YJL160C,PIR5,SGDID:S000003696,CHR_10,117962,118825
YJL159W,HSP150,SGDID:S000003695,CHR_10,120449,121690
YJL158C,CIS3,SGDID:S000003694,CHR_10,122265,122948
YJL157C,FAR1,SGDID:S000003693,CHR_10,123836,126328
YJL156W-A,YJL156W-A,SGDID:S000007613,CHR_10,126604,126825
YJL156C,SSY5,SGDID:S000003692,CHR_10,126853,128952
YJL155C,FBP26,SGDID:S000003691,CHR_10,129285,130643
YJL154C,VPS35,SGDID:S000003690,CHR_10,131101,133935
YJL153C,INO1,SGDID:S000003689,CHR_10,134332,135933
YJL152W,YJL152W,SGDID:S000003688,CHR_10,136174,136533
YJL151C,SNA3,SGDID:S000003687,CHR_10,136372,136773
YJL150W,YJL150W,SGDID:S000003686,CHR_10,137123,137425
YJL149W,DAS1,SGDID:S000003685,CHR_10,137379,139370
YJL148W,RPA34,SGDID:S000003684,CHR_10,140437,141138
YJL147C,SMT1,SGDID:S000003683,CHR_10,141419,142567
YJL146W,IDS2,SGDID:S000003682,CHR_10,143292,144701
YJL145W,SFH5,SGDID:S000003681,CHR_10,145160,146044
YJL144W,ROQ1,SGDID:S000003680,CHR_10,146359,146673
YJL143W,TIM17,SGDID:S000003679,CHR_10,147101,147577
YJL142C,IRC9,SGDID:S000003678,CHR_10,147819,148211
YJL141C,YAK1,SGDID:S000003677,CHR_10,147967,150390
YJL140W,RPB4,SGDID:S000003676,CHR_10,150961,151626
YJL139C,YUR1,SGDID:S000003675,CHR_10,151713,152999
YJL138C,TIF2,SGDID:S000003674,CHR_10,153504,154691
YJL137C,GLG2,SGDID:S000003673,CHR_10,154985,156127
YJL136W-A,YJL136W-A,SGDID:S000028806,CHR_10,156169,156252
YJL136C,RPS21B,SGDID:S000003672,CHR_10,156550,156789
YJL135W,YJL135W,SGDID:S000003671,CHR_10,157877,158194
YJL134W,LCB3,SGDID:S000003670,CHR_10,158188,159417
YJL133C-A,DPI8,SGDID:S000028805,CHR_10,159623,159847
YJL133W,MRS3,SGDID:S000003669,CHR_10,160619,161563
YJL132W,YJL132W,SGDID:S000003668,CHR_10,161914,164166
YJL131C,AIM23,SGDID:S000003667,CHR_10,164278,165348
YJL130C,URA2,SGDID:S000003666,CHR_10,165723,172367
YJL129C,TRK1,SGDID:S000003665,CHR_10,173599,177306
YJL128C,PBS2,SGDID:S000003664,CHR_10,178097,180103
YJL127W-A,YJL127W-A,SGDID:S000007612,CHR_10,180194,180310
YJL127C-B,MCO6,SGDID:S000028522,CHR_10,181551,181709
YJL127C,SPT10,SGDID:S000003663,CHR_10,182298,184220
YJL126W,NIT2,SGDID:S000003662,CHR_10,184501,185424
YJL125C,GCD14,SGDID:S000003661,CHR_10,185528,186679
YJL124C,LSM1,SGDID:S000003660,CHR_10,187126,187644
YJL123C,MTC1,SGDID:S000003659,CHR_10,188004,189440
YJL122W,ALB1,SGDID:S000003658,CHR_10,189716,190243
YJL121C,RPE1,SGDID:S000003657,CHR_10,190374,191090
YJL120W,YJL120W,SGDID:S000003656,CHR_10,191022,191345
YJL119C,YJL119C,SGDID:S000003655,CHR_10,191572,191895
YJL118W,YJL118W,SGDID:S000003654,CHR_10,191639,192298
YJL117W,PHO86,SGDID:S000003653,CHR_10,192531,193466
YJL116C,NCA3,SGDID:S000003652,CHR_10,193860,194873
YJL115W,ASF1,SGDID:S000003651,CHR_10,196287,197126
YJL112W,MDV1,SGDID:S000003648,CHR_10,205305,207449
YJL111W,CCT7,SGDID:S000003647,CHR_10,207877,209529
YJL110C,GZF3,SGDID:S000003646,CHR_10,209922,211577
YJL109C,UTP10,SGDID:S000003645,CHR_10,212000,217309
YJL108C,PRM10,SGDID:S000003644,CHR_10,217705,218856
YJL107C,YJL107C,SGDID:S000003643,CHR_10,218853,220016
YJL106W,IME2,SGDID:S000003642,CHR_10,221390,223327
YJL105W,SET4,SGDID:S000003641,CHR_10,225055,226737
YJL104W,PAM16,SGDID:S000003640,CHR_10,227327,227776
YJL103C,GSM1,SGDID:S000003639,CHR_10,229025,230881
YJL102W,MEF2,SGDID:S000003638,CHR_10,231301,233760
YJL101C,GSH1,SGDID:S000003637,CHR_10,234320,236356
YJL100W,LSB6,SGDID:S000003636,CHR_10,237263,239086
YJL099W,CHS6,SGDID:S000003635,CHR_10,239414,241654
YJL098W,SAP185,SGDID:S000003634,CHR_10,242082,245258
YJL097W,PHS1,SGDID:S000003633,CHR_10,245591,246244
YJL096W,MRPL49,SGDID:S000003632,CHR_10,246490,246975
YJL095W,BCK1,SGDID:S000003631,CHR_10,247255,251691
YJL094C,KHA1,SGDID:S000003630,CHR_10,251821,254442
YJL093C,TOK1,SGDID:S000003629,CHR_10,254737,256812
YJL092W,SRS2,SGDID:S000003628,CHR_10,257423,260947
YJL091C,GWT1,SGDID:S000003627,CHR_10,261080,262552
YJL090C,DPB11,SGDID:S000003626,CHR_10,262757,265051
YJL089W,SIP4,SGDID:S000003625,CHR_10,265926,268415
YJL088W,ARG3,SGDID:S000003624,CHR_10,268799,269815
YJL087C,TRL1,SGDID:S000003623,CHR_10,270002,272485
YJL086C,YJL086C,SGDID:S000003622,CHR_10,272478,272846
YJL085W,EXO70,SGDID:S000003621,CHR_10,272827,274698
YJL084C,ALY2,SGDID:S000003620,CHR_10,274862,278002
YJL083W,TAX4,SGDID:S000003619,CHR_10,278841,280655
YJL082W,IML2,SGDID:S000003618,CHR_10,281185,283380
YJL081C,ARP4,SGDID:S000003617,CHR_10,283802,285271
YJL080C,SCP160,SGDID:S000003616,CHR_10,285558,289226
YJL079C,PRY1,SGDID:S000003615,CHR_10,289875,290774
YJL078C,PRY3,SGDID:S000003614,CHR_10,291336,293981
YJL077W-B,YJL077W-B,SGDID:S000028662,CHR_10,294047,294145
YJL077C,ICS3,SGDID:S000003613,CHR_10,294666,295061
YJL077W-A,YJL077W-A,SGDID:S000028661,CHR_10,294799,294885
YJL076W,NET1,SGDID:S000003612,CHR_10,295245,298814
YJL075C,APQ13,SGDID:S000003611,CHR_10,298460,298876
YJL074C,SMC3,SGDID:S000003610,CHR_10,299157,302849
YJL073W,JEM1,SGDID:S000003609,CHR_10,303181,305118
YJL072C,PSF2,SGDID:S000003608,CHR_10,305221,305862
YJL071W,ARG2,SGDID:S000003607,CHR_10,306132,307856
YJL070C,YJL070C,SGDID:S000003606,CHR_10,307971,310637
YJL069C,UTP18,SGDID:S000003605,CHR_10,310922,312706
YJL068C,YJL068C,SGDID:S000003604,CHR_10,313016,313915
YJL067W,YJL067W,SGDID:S000003603,CHR_10,314084,314434
YJL066C,MPM1,SGDID:S000003602,CHR_10,314114,314872
YJL065C,DLS1,SGDID:S000003601,CHR_10,315054,315557
YJL064W,YJL064W,SGDID:S000003600,CHR_10,315175,315570
YJL063C,MRPL8,SGDID:S000003599,CHR_10,315759,316475
YJL062W-A,COA3,SGDID:S000007611,CHR_10,316723,316980
YJL062W,LAS21,SGDID:S000003598,CHR_10,317284,319776
YJL061W,NUP82,SGDID:S000003597,CHR_10,320016,322157
YJL060W,BNA3,SGDID:S000003596,CHR_10,323386,324720
YJL059W,YHC3,SGDID:S000003595,CHR_10,324964,326190
YJL058C,BIT61,SGDID:S000003594,CHR_10,326242,327873
YJL057C,IKS1,SGDID:S000003593,CHR_10,328118,330121
YJL056C,ZAP1,SGDID:S000003592,CHR_10,330431,333073
YJL055W,LOG1,SGDID:S000003591,CHR_10,333357,334094
YJL054W,TIM54,SGDID:S000003590,CHR_10,334265,335701
YJL053W,PEP8,SGDID:S000003589,CHR_10,335898,337037
YJL052C-A,YJL052C-A,SGDID:S000007610,CHR_10,337884,338003
YJL052W,TDH1,SGDID:S000003588,CHR_10,338271,339269
YJL051W,IRC8,SGDID:S000003587,CHR_10,339787,342255
YJL050W,MTR4,SGDID:S000003586,CHR_10,342522,345743
YJL049W,CHM7,SGDID:S000003585,CHR_10,345973,347325
YJL048C,UBX6,SGDID:S000003584,CHR_10,347447,348637
YJL047C-A,YJL047C-A,SGDID:S000028804,CHR_10,349044,349178
YJL047C,RTT101,SGDID:S000003583,CHR_10,349580,352108
YJL046W,AIM22,SGDID:S000003582,CHR_10,352386,353615
YJL045W,SDH9,SGDID:S000003581,CHR_10,356024,357928
YJL044C,GYP6,SGDID:S000003580,CHR_10,358300,359676
YJL043W,YJL043W,SGDID:S000003579,CHR_10,360130,360903
YJL042W,MHP1,SGDID:S000003578,CHR_10,361249,365445
YJL041W,NSP1,SGDID:S000003577,CHR_10,365784,365784
YJL039C,NUP192,SGDID:S000003576,CHR_10,368748,373799
YJL038C,LOH1,SGDID:S000003575,CHR_10,375115,375774
YJL037W,IRC18,SGDID:S000003574,CHR_10,376662,377336
YJL036W,SNX4,SGDID:S000003573,CHR_10,378825,380096
YJL035C,TAD2,SGDID:S000003572,CHR_10,380249,381001
YJL034W,KAR2,SGDID:S000003571,CHR_10,381327,383375
YJL033W,HCA4,SGDID:S000003570,CHR_10,383837,386149
YJL032W,YJL032W,SGDID:S000003569,CHR_10,386348,386662
YJL031C,BET4,SGDID:S000003568,CHR_10,386368,387348
YJL030W,MAD2,SGDID:S000003567,CHR_10,387657,388247
YJL029C,VPS53,SGDID:S000003566,CHR_10,388385,390853
YJL028W,YJL028W,SGDID:S000003565,CHR_10,391311,391646
YJL027C,YJL027C,SGDID:S000003564,CHR_10,391833,392249
YJL026W,RNR2,SGDID:S000003563,CHR_10,392404,393603
YJL026C-A,YJL026C-A,SGDID:S000028660,CHR_10,393066,393287
YJL025W,RRN7,SGDID:S000003562,CHR_10,393967,395511
YJL024C,APS3,SGDID:S000003561,CHR_10,395931,396493
YJL023C,PET130,SGDID:S000003560,CHR_10,397355,398398
YJL022W,YJL022W,SGDID:S000003559,CHR_10,398109,398417
YJL020C,BBC1,SGDID:S000003557,CHR_10,398937,402410
YJL020W-A,YJL020W-A,SGDID:S000028659,CHR_10,400981,401238
YJL019W,MPS3,SGDID:S000003556,CHR_10,402897,404945
YJL016W,TPH3,SGDID:S000003553,CHR_10,405588,407273
YJL015C,YJL015C,SGDID:S000003552,CHR_10,407142,407426
YJL014W,CCT3,SGDID:S000003551,CHR_10,407558,409162
YJL013C,MAD3,SGDID:S000003550,CHR_10,409493,411040
YJL012C,VTC4,SGDID:S000003549,CHR_10,411234,413399
YJL011C,RPC17,SGDID:S000003548,CHR_10,414285,414770
YJL010C,NOP9,SGDID:S000003547,CHR_10,417562,419562
YJL009W,YJL009W,SGDID:S000003546,CHR_10,419855,420181
YJL008C,CCT8,SGDID:S000003545,CHR_10,419957,421663
YJL007C,YJL007C,SGDID:S000003544,CHR_10,422698,423012
YJL006C,CTK2,SGDID:S000003543,CHR_10,423138,424109
YJL005W,CYR1,SGDID:S000003542,CHR_10,425157,431237
YJL004C,SYS1,SGDID:S000003541,CHR_10,431589,432200
YJL003W,COX16,SGDID:S000003540,CHR_10,432644,433000
YJL002C,OST1,SGDID:S000003539,CHR_10,433221,434651
YJL001W,PRE3,SGDID:S000003538,CHR_10,435163,435227
YJR001W,AVT1,SGDID:S000003761,CHR_10,436802,438610
YJR002W,MPP10,SGDID:S000003762,CHR_10,438865,440646
YJR003C,MRX12,SGDID:S000003763,CHR_10,440994,442553
YJR004C,SAG1,SGDID:S000003764,CHR_10,442909,444861
YJR005W,APL1,SGDID:S000003765,CHR_10,445923,448025
YJR005C-A,LSO1,SGDID:S000028523,CHR_10,448477,448758
YJR006W,POL31,SGDID:S000003766,CHR_10,449202,450665
YJR007W,SUI2,SGDID:S000003767,CHR_10,451020,451934
YJR008W,MHO1,SGDID:S000003768,CHR_10,452430,453446
YJR009C,TDH2,SGDID:S000003769,CHR_10,453683,454681
YJR010W,MET3,SGDID:S000003771,CHR_10,456239,457774
YJR010C-A,SPC1,SGDID:S000003770,CHR_10,458077,458361
YJR011C,YJR011C,SGDID:S000003772,CHR_10,458641,459426
YJR012C,YJR012C,SGDID:S000003773,CHR_10,460193,459795
YJR013W,GPI14,SGDID:S000003774,CHR_10,460382,461593
YJR014W,TMA22,SGDID:S000003775,CHR_10,461829,462425
YJR015W,YJR015W,SGDID:S000003776,CHR_10,462721,464253
YJR016C,ILV3,SGDID:S000003777,CHR_10,464451,466208
YJR017C,ESS1,SGDID:S000003778,CHR_10,466521,467033
YJR018W,YJR018W,SGDID:S000003779,CHR_10,466786,467148
YJR019C,TES1,SGDID:S000003780,CHR_10,467232,468281
YJR020W,YJR020W,SGDID:S000003781,CHR_10,468001,468333
YJR021C,REC107,SGDID:S000003782,CHR_10,468555,469183
YJR022W,LSM8,SGDID:S000003783,CHR_10,469784,470113
YJR023C,YJR023C,SGDID:S000003784,CHR_10,469804,470205
YJR024C,MDE1,SGDID:S000003785,CHR_10,470230,470964
YJR025C,BNA1,SGDID:S000003786,CHR_10,471138,471671
YJR030C,RBH2,SGDID:S000003791,CHR_10,483959,486196
YJR031C,GEA1,SGDID:S000003792,CHR_10,486586,490812
YJR032W,CPR7,SGDID:S000003793,CHR_10,491081,492262
YJR033C,RAV1,SGDID:S000003794,CHR_10,492378,496451
YJR034W,PET191,SGDID:S000003795,CHR_10,496683,497009
YJR035W,RAD26,SGDID:S000003796,CHR_10,497355,500612
YJR036C,HUL4,SGDID:S000003797,CHR_10,500713,503391
YJR037W,YJR037W,SGDID:S000003798,CHR_10,503102,503485
YJR038C,YJR038C,SGDID:S000003799,CHR_10,503710,504072
YJR039W,MLO127,SGDID:S000003800,CHR_10,503936,507301
YJR040W,GEF1,SGDID:S000003801,CHR_10,507746,510085
YJR041C,URB2,SGDID:S000003802,CHR_10,510239,513763
YJR042W,NUP85,SGDID:S000003803,CHR_10,514055,516289
YJR043C,POL32,SGDID:S000003804,CHR_10,516461,517513
YJR044C,VPS55,SGDID:S000003805,CHR_10,518763,519185
YJR045C,SSC1,SGDID:S000003806,CHR_10,519638,521602
YJR046W,TAH11,SGDID:S000003807,CHR_10,522048,523862
YJR047C,ANB1,SGDID:S000003808,CHR_10,524908,525381
YJR048W,CYC1,SGDID:S000003809,CHR_10,526335,526664
YJR049C,UTR1,SGDID:S000003810,CHR_10,526884,528476
YJR050W,ISY1,SGDID:S000003811,CHR_10,528697,529404
YJR051W,OSM1,SGDID:S000003812,CHR_10,529861,531366
YJR052W,RAD7,SGDID:S000003813,CHR_10,532062,533759
YJR053W,BFA1,SGDID:S000003814,CHR_10,534027,535751
YJR054W,KCH1,SGDID:S000003815,CHR_10,536056,537549
YJR055W,HIT1,SGDID:S000003816,CHR_10,538772,539266
YJR056C,YJR056C,SGDID:S000003817,CHR_10,541792,542502
YJR057W,CDC8,SGDID:S000003818,CHR_10,544062,544712
YJR058C,APS2,SGDID:S000003819,CHR_10,544732,545175
YJR059W,PTK2,SGDID:S000003820,CHR_10,545787,548243
YJR060W,CBF1,SGDID:S000003821,CHR_10,548759,549814
YJR061W,MNN14,SGDID:S000003822,CHR_10,550511,553318
YJR062C,NTA1,SGDID:S000003823,CHR_10,553476,554849
YJR063W,RPA12,SGDID:S000003824,CHR_10,555195,555572
YJR064W,CCT5,SGDID:S000003825,CHR_10,555914,557602
YJR065C,ARP3,SGDID:S000003826,CHR_10,557809,559158
YJR066W,TOR1,SGDID:S000003827,CHR_10,559416,566828
YJR067C,YAE1,SGDID:S000003828,CHR_10,567019,567444
YJR068W,RFC2,SGDID:S000003829,CHR_10,567643,568704
YJR069C,HAM1,SGDID:S000003830,CHR_10,568806,569399
YJR070C,LIA1,SGDID:S000003831,CHR_10,569621,570598
YJR071W,YJR071W,SGDID:S000003832,CHR_10,570405,570773
YJR072C,NPA3,SGDID:S000003833,CHR_10,570967,572124
YJR073C,OPI3,SGDID:S000003834,CHR_10,572315,572935
YJR074W,MOG1,SGDID:S000003835,CHR_10,573095,573751
YJR075W,HOC1,SGDID:S000003836,CHR_10,573981,575171
YJR076C,CDC11,SGDID:S000003837,CHR_10,575354,576601
YJR077C,MIR1,SGDID:S000003838,CHR_10,577255,578190
YJR078W,BNA2,SGDID:S000003839,CHR_10,578860,580221
YJR079W,YJR079W,SGDID:S000003840,CHR_10,580205,580347
YJR080C,AIM24,SGDID:S000003841,CHR_10,580432,581616
YJR082C,EAF6,SGDID:S000003842,CHR_10,581914,582255
YJR083C,ACF4,SGDID:S000003843,CHR_10,582608,583537
YJR084W,YJR084W,SGDID:S000003844,CHR_10,583733,585004
YJR085C,TMH11,SGDID:S000003845,CHR_10,585120,585437
YJR086W,STE18,SGDID:S000003846,CHR_10,586068,586400
YJR087W,YJR087W,SGDID:S000003847,CHR_10,586400,586750
YJR088C,EMC2,SGDID:S000003848,CHR_10,586495,587373
YJR089W,BIR1,SGDID:S000003849,CHR_10,587718,590582
YJR090C,GRR1,SGDID:S000003850,CHR_10,590872,594327
YJR091C,JSN1,SGDID:S000003851,CHR_10,595061,598336
YJR092W,BUD4,SGDID:S000003852,CHR_10,598735,603078
YJR093C,FIP1,SGDID:S000003853,CHR_10,603220,604203
YJR094C,IME1,SGDID:S000003854,CHR_10,604569,605651
YJR094W-A,RPL43B,SGDID:S000003855,CHR_10,608305,608306
YJR095W,SFC1,SGDID:S000003856,CHR_10,609773,610741
YJR096W,YJR096W,SGDID:S000003857,CHR_10,611195,612043
YJR097W,JJJ3,SGDID:S000003858,CHR_10,612413,612931
YJR098C,YJR098C,SGDID:S000003859,CHR_10,613186,615156
YJR099W,YUH1,SGDID:S000003860,CHR_10,615576,616286
YJR100C,AIM25,SGDID:S000003861,CHR_10,616351,617334
YJR101W,RSM26,SGDID:S000003862,CHR_10,618234,619034
YJR102C,VPS25,SGDID:S000003863,CHR_10,619157,619765
YJR103W,URA8,SGDID:S000003864,CHR_10,620754,622490
YJR104C,SOD1,SGDID:S000003865,CHR_10,622550,623014
YJR105W,ADO1,SGDID:S000003866,CHR_10,623581,624603
YJR106W,ECM27,SGDID:S000003867,CHR_10,624838,627015
YJR107W,LIH1,SGDID:S000003868,CHR_10,627340,628326
YJR107C-A,YJR107C-A,SGDID:S000303810,CHR_10,628693,628457
YJR108W,ABM1,SGDID:S000003869,CHR_10,628712,629083
YJR109C,CPA2,SGDID:S000003870,CHR_10,629585,632941
YJR110W,YMR1,SGDID:S000003871,CHR_10,633615,635681
YJR111C,PXP2,SGDID:S000003872,CHR_10,635855,636706
YJR112W,NNF1,SGDID:S000003873,CHR_10,637030,637635
YJR112W-A,YJR112W-A,SGDID:S000028513,CHR_10,637790,637809
YJR113C,RSM7,SGDID:S000003874,CHR_10,638232,638975
YJR114W,YJR114W,SGDID:S000003875,CHR_10,638659,639051
YJR115W,YJR115W,SGDID:S000003876,CHR_10,639942,640451
YJR116W,TDA4,SGDID:S000003877,CHR_10,640825,641664
YJR117W,STE24,SGDID:S000003878,CHR_10,642007,643368
YJR118C,ILM1,SGDID:S000003879,CHR_10,643490,644101
YJR119C,JHD2,SGDID:S000003880,CHR_10,644304,646490
YJR120W,YJR120W,SGDID:S000003881,CHR_10,647126,647476
YJR121W,ATP2,SGDID:S000003882,CHR_10,647607,649142
YJR122W,IBA57,SGDID:S000003883,CHR_10,649776,651269
YJR123W,RPS5,SGDID:S000003884,CHR_10,651901,652578
YJR124C,YJR124C,SGDID:S000003885,CHR_10,652892,654238
YJR125C,ENT3,SGDID:S000003886,CHR_10,654737,655963
YJR126C,VPS70,SGDID:S000003887,CHR_10,656254,658689
YJR127C,RSF2,SGDID:S000003888,CHR_10,658917,663059
YJR128W,YJR128W,SGDID:S000003889,CHR_10,662921,663280
YJR129C,EFM3,SGDID:S000003890,CHR_10,664000,665019
YJR130C,STR2,SGDID:S000003891,CHR_10,665218,667137
YJR131W,MNS1,SGDID:S000003892,CHR_10,667644,669293
YJR132W,NMD5,SGDID:S000003893,CHR_10,669522,672668
YJR133W,XPT1,SGDID:S000003894,CHR_10,672991,673620
YJR134C,SGM1,SGDID:S000003895,CHR_10,673729,675852
YJR135C,MCM22,SGDID:S000003896,CHR_10,676059,676778
YJR135W-A,TIM8,SGDID:S000007348,CHR_10,676971,677234
YJR136C,TTI2,SGDID:S000003897,CHR_10,677441,678706
YJR137C,MET5,SGDID:S000003898,CHR_10,678957,683285
YJR138W,IML1,SGDID:S000003899,CHR_10,684567,689321
YJR139C,HOM6,SGDID:S000003900,CHR_10,689445,690524
YJR140C,HIR3,SGDID:S000003901,CHR_10,690750,695696
YJR140W-A,YJR140W-A,SGDID:S000028666,CHR_10,690961,691110
YJR141W,IPA1,SGDID:S000003902,CHR_10,695906,696949
YJR142W,YJR142W,SGDID:S000003903,CHR_10,697141,698169
YJR143C,PMT4,SGDID:S000003904,CHR_10,698326,700614
YJR144W,MGM101,SGDID:S000003905,CHR_10,700882,701691
YJR145C,RPS4A,SGDID:S000003906,CHR_10,702027,702798
YJR146W,YJR146W,SGDID:S000003907,CHR_10,703885,704238
YJR147W,HMS2,SGDID:S000003908,CHR_10,704196,705272
YJR148W,BAT2,SGDID:S000003909,CHR_10,705744,706874
YJR149W,YJR149W,SGDID:S000003910,CHR_10,707160,708374
YJR150C,DAN1,SGDID:S000003911,CHR_10,708811,709707
YJR151C,DAN4,SGDID:S000003912,CHR_10,712255,715740
YJR151W-A,YJR151W-A,SGDID:S000028557,CHR_10,717580,717630
YJR152W,DAL5,SGDID:S000003913,CHR_10,719666,721297
YJR153W,PGU1,SGDID:S000003914,CHR_10,722815,723900
YJR154W,YJR154W,SGDID:S000003915,CHR_10,725784,726824
YJR155W,AAD10,SGDID:S000003916,CHR_10,727405,728271
YJR156C,THI11,SGDID:S000003917,CHR_10,728574,729596
YJR157W,YJR157W,SGDID:S000003918,CHR_10,730515,730877
YJR158W,HXT16,SGDID:S000003919,CHR_10,732440,734143
YJR159W,SOR1,SGDID:S000003920,CHR_10,736044,737117
YJR160C,MPH3,SGDID:S000003921,CHR_10,738008,739816
YJR161C,COS5,SGDID:S000003922,CHR_10,742848,743999
YJR162C,YJR162C,SGDID:S000003923,CHR_10,744911,745261
YKL225W,YKL225W,SGDID:S000001708,CHR_11,451,798
YKL224C,PAU16,SGDID:S000001707,CHR_11,1810,2181
YKL223W,YKL223W,SGDID:S000001706,CHR_11,2389,2721
YKL222C,YKL222C,SGDID:S000001705,CHR_11,3503,5620
YKL221W,MCH2,SGDID:S000001704,CHR_11,6107,7528
YKL220C,FRE2,SGDID:S000001703,CHR_11,9091,11226
YKL219W,COS9,SGDID:S000001702,CHR_11,14485,15708
YKL218C,SRY1,SGDID:S000001701,CHR_11,17359,18339
YKL217W,JEN1,SGDID:S000001700,CHR_11,22234,24084
YKL216W,URA1,SGDID:S000001699,CHR_11,25215,26159
YKL215C,OXP1,SGDID:S000001698,CHR_11,26827,30687
YKL214C,YRA2,SGDID:S000001697,CHR_11,31082,31693
YKL213C,DOA1,SGDID:S000001696,CHR_11,31960,34107
YKL212W,SAC1,SGDID:S000001695,CHR_11,34543,36414
YKL211C,TRP3,SGDID:S000001694,CHR_11,36699,38153
YKL210W,UBA1,SGDID:S000001693,CHR_11,39163,42237
YKL209C,STE6,SGDID:S000001692,CHR_11,42423,46295
YKL208W,CBT1,SGDID:S000001691,CHR_11,47157,47972
YKL207W,EMC3,SGDID:S000001690,CHR_11,48194,48955
YKL206C,ADD66,SGDID:S000001689,CHR_11,49006,49809
YKL205W,LOS1,SGDID:S000001688,CHR_11,50051,53353
YKL204W,EAP1,SGDID:S000001687,CHR_11,53704,55602
YKL203C,TOR2,SGDID:S000001686,CHR_11,55935,63359
YKL202W,YKL202W,SGDID:S000001685,CHR_11,63821,64402
YKL201C,MNN4,SGDID:S000001684,CHR_11,63930,67466
YKL198C,PTK1,SGDID:S000001681,CHR_11,68232,70220
YKL197C,PEX1,SGDID:S000001680,CHR_11,70734,73865
YKL196C,YKT6,SGDID:S000001679,CHR_11,74932,75534
YKL195W,MIA40,SGDID:S000001678,CHR_11,75821,77032
YKL194C,MST1,SGDID:S000001677,CHR_11,77258,78646
YKL193C,SDS22,SGDID:S000001676,CHR_11,78866,79882
YKL192C,ACP1,SGDID:S000001675,CHR_11,80160,80537
YKL191W,DPH2,SGDID:S000001674,CHR_11,81035,82639
YKL190W,CNB1,SGDID:S000001673,CHR_11,82947,82998
YKL189W,HYM1,SGDID:S000001672,CHR_11,84704,85903
YKL188C,PXA2,SGDID:S000001671,CHR_11,86225,88786
YKL187C,FAT3,SGDID:S000001670,CHR_11,89284,91536
YKL186C,MTR2,SGDID:S000001669,CHR_11,92744,93298
YKL185W,ASH1,SGDID:S000001668,CHR_11,94499,96265
YKL184W,SPE1,SGDID:S000001667,CHR_11,96757,98157
YKL183C-A,YKL183C-A,SGDID:S000028558,CHR_11,98395,98607
