SNP,PPI,Chr,Pos,Effect_Fluconazole,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
4958,SRO9:GIS2,8,114771.0,0.559630449749021,5.122376255985508,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,SRO9:SGN1,8,114771.0,0.497716406787994,3.634947854587696,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,ERV25:ORM2,8,114771.0,0.558089126194922,3.619884836873262,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,ERG11:ERG5,8,114771.0,0.454524806259815,3.5720224711130064,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,ADE17:PGM2,8,114771.0,0.497970949333176,3.24946636692422,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,HNM1:MID2,8,114771.0,0.481716379382019,3.2302352241833225,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,DHH1:LSM3,8,114771.0,0.513947122778345,3.103070075361133,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,ERG11:HYR1,8,114771.0,0.440946482320658,3.0981458601051206,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4958,GTR1:SLM4,8,114771.0,0.457890530497845,3.0096254445792407,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,ERG11:MID2,8,114744.0,0.652546408081653,6.68243448972696,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,ERG11:ORM2,8,114744.0,0.606718548758329,6.116423300221049,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,ERG11:PIS1,8,114744.0,0.640400274330655,5.894003833680281,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,SRO9:GIS2,8,114744.0,0.527870111067779,4.564586608609118,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,ERG11:ERG5,8,114744.0,0.476432721819477,3.847067759113348,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,ERV25:ORM2,8,114744.0,0.566592646868135,3.684927391679615,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,SRO9:SGN1,8,114744.0,0.499841828188942,3.630197595863006,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,HNM1:MID2,8,114744.0,0.494069910763031,3.346368378102678,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,ERV25:ERG5,8,114744.0,0.501763098391588,3.277291678724042,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4957,GTR1:SLM4,8,114744.0,0.461792032757123,3.027700698987714,ORF,Verified ORF,YHR005C,GPA1,SGDID:S000001047,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",0.0
4956,ERG11:PIS1,8,113225.0,0.672318820666228,6.370355349476485,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,SRO9:GIS2,8,113225.0,0.594833166878564,5.605356344937971,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,ERG11:ORM2,8,113225.0,0.578130012926511,5.520483317212567,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,ERG11:MID2,8,113225.0,0.577530585030146,5.256364079597106,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,DHH1:LSM3,8,113225.0,0.588257157644433,3.84803381919756,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,ERG11:ERG5,8,113225.0,0.478150211346291,3.8240296728653433,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,SRO9:SGN1,8,113225.0,0.485390784240551,3.406293258086515,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,ERG11:TPO4,8,113225.0,0.484624773675838,3.178431415324551,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,ERV25:ORM2,8,113225.0,0.519865693891007,3.13251936446975,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4956,HNM1:MID2,8,113225.0,0.478947518770309,3.132402678307824,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4955,ERG11:PIS1,8,113201.0,0.65253599060551,6.074164027083477,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4955,ERG11:MID2,8,113201.0,0.587009506322407,5.4600127388438,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4955,SRO9:GIS2,8,113201.0,0.579880521234469,5.391835948007365,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4955,ERG11:ORM2,8,113201.0,0.544318568130842,4.982807323584441,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4955,ERG11:ERG5,8,113201.0,0.45294100466566,3.50321912327576,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4955,SRO9:SGN1,8,113201.0,0.482937330517233,3.402300494926027,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4955,DHH1:LSM3,8,113201.0,0.534347543427471,3.276092622090487,Promoter,Promoter,YHR004C_NFR/NDR,0,0,fragile,0.0
4954,ERG11:PIS1,8,112848.0,0.68902104089513,6.9435981063237895,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ERG11:MID2,8,112848.0,0.626491688328446,6.35759632228705,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ERG11:ORM2,8,112848.0,0.597101904273545,6.096467967554777,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,SRO9:GIS2,8,112848.0,0.600447398133851,5.932602826382546,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ERG11:ERG5,8,112848.0,0.480993573223229,4.012752127035724,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,SRO9:SGN1,8,112848.0,0.508080949242715,3.8314217077634543,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,DHH1:LSM3,8,112848.0,0.571381698771693,3.794683114657186,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ERV25:ERG5,8,112848.0,0.513660759710726,3.499851791514419,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ERG11:HYR1,8,112848.0,0.465889823948122,3.464075584316526,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ADE17:PGM2,8,112848.0,0.510172155556253,3.4443116332041788,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ERV25:ORM2,8,112848.0,0.532502816011057,3.388513215091974,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,HNM1:MID2,8,112848.0,0.482092556049881,3.2868300679812688,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,TPO1:MID2,8,112848.0,0.513990196743279,3.214591211632758,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4954,ERG11:TPO4,8,112848.0,0.459965331087652,3.0128098141171518,ORF,Verified ORF,YHR004C,NEM1,SGDID:S000001046,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",0.0
4953,ERG11:PIS1,8,111695.0,0.630840171018743,5.865892073623872,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4953,ERG11:MID2,8,111695.0,0.574712318604747,5.39894706987403,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4953,ERG11:ORM2,8,111695.0,0.54494400034356,5.132574204233184,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4953,SRO9:GIS2,8,111695.0,0.501951792313698,4.263916006158667,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4953,ERV25:ORM2,8,111695.0,0.549079997836252,3.564277611509275,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4953,HNM1:MID2,8,111695.0,0.472806964083328,3.1681170926763427,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4953,SRO9:SGN1,8,111695.0,0.450157599595478,3.091324677144115,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4953,ERG11:ERG5,8,111695.0,0.41222598230168,3.053262420525257,Close to 3'-UTR,Close to 3'-UTR,YHR003C,TCD1,SGDID:S000001045,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",0.0
4951,ERG11:PIS1,8,110021.0,0.698605057865549,6.758854160331058,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,ERG11:ORM2,8,110021.0,0.592495413309161,5.703771349467626,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,ERG11:MID2,8,110021.0,0.561666729276496,4.933069174885396,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,SRO9:GIS2,8,110021.0,0.531661538389021,4.5096914629063765,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,ERG11:ERG5,8,110021.0,0.501652709467541,4.1138864400937605,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,SRO9:SGN1,8,110021.0,0.533314958801058,3.972490592402144,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,ERV25:ORM2,8,110021.0,0.585934045995635,3.815389132400996,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,HNM1:MID2,8,110021.0,0.511138456865549,3.465890267304241,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,ERG11:HYR1,8,110021.0,0.462037422976294,3.25121052523047,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4951,DHH1:LSM3,8,110021.0,0.522371196659509,3.089133120671264,Close to 3'-UTR,Close to 3'-UTR,YHR002W,LEU5,SGDID:S000001044,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",0.0
4933,ERV25:ORM2,8,92239.0,0.553680609562493,3.6213047407513694,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4933,ERG11:MID2,8,92239.0,0.456883240509133,3.578554844160885,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4933,DHH1:LSM3,8,92239.0,0.544679724513387,3.481728297264993,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4933,ERG11:PIS1,8,92239.0,0.464242032043084,3.381677392381573,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4933,ERG11:ORM2,8,92239.0,0.422211063017531,3.260429913198065,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4933,ERG11:ERG5,8,92239.0,0.413938040133641,3.078822961053945,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4932,ERG11:PIS1,8,92161.0,0.525941682835449,3.561175779475065,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4932,ERG11:MID2,8,92161.0,0.500928281406379,3.5585715909318973,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4932,ERV25:ORM2,8,92161.0,0.583363688941814,3.3586898113624493,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4932,SRO9:SGN1,8,92161.0,0.510909411424212,3.2677812573257805,Promoter,Promoter,YHLWdelta2_NFR/NDR,0,0,0,0.0
4853,RET2:EMP47,8,24855.0,0.348797777287434,3.2460724444070603,ORF,Verified ORF,YHL038C,CBP2,SGDID:S000001030,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",0.0
4852,RET2:EMP47,8,24772.0,0.335426657350002,3.064538170912498,ORF,Verified ORF,YHL038C,CBP2,SGDID:S000001030,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",0.0
4856,RET2:EMP47,8,26028.0,0.345759909559594,3.181157858073968,ORF,Uncharacterized ORF,YHL037C,YHL037C,SGDID:S000001029,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",0.0
4855,RET2:EMP47,8,26026.0,0.357868415033498,3.3724904805404488,ORF,Uncharacterized ORF,YHL037C,YHL037C,SGDID:S000001029,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",0.0
4854,RET2:EMP47,8,25786.0,0.341508374676527,3.143304926666239,ORF,Uncharacterized ORF,YHL037C,YHL037C,SGDID:S000001029,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",0.0
4858,RET2:EMP47,8,31948.0,0.358377436718784,3.4198920177236705,ORF,Verified ORF,YHL035C,VMR1,SGDID:S000001027,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",0.0
4857,RET2:EMP47,8,29272.0,0.384525106602632,3.812998797694141,ORF,Verified ORF,YHL035C,VMR1,SGDID:S000001027,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",0.0
4889,ADE17:PGM2,8,54471.0,0.496117717507016,3.2178098704530376,Promoter,Promoter,YHL026C_NFR/NDR,0,0,fragile,0.0
4888,ADE17:PGM2,8,54264.0,0.494325199993412,3.296252622448661,Close to 3'-UTR,Close to 3'-UTR,YHL026C,YHL026C,SGDID:S000001018,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",0.0
4886,ADE17:PGM2,8,53401.0,0.479364353241182,3.1369065662801554,ORF,Uncharacterized ORF,YHL026C,YHL026C,SGDID:S000001018,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",0.0
4893,ERV25:ORM2,8,56424.0,0.882547881206628,4.054227400314115,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4893,ERG11:ACF2,8,56424.0,0.743077797818122,3.637315690030632,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4893,ADE17:PGM2,8,56424.0,0.750943456941091,3.3441499145462448,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4893,ERG11:ERV25,8,56424.0,0.649676168977438,3.140328717535996,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4891,ADE17:PGM2,8,56351.0,0.531235644156874,3.7531398313185376,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4891,DHH1:LSM3,8,56351.0,0.547389387248992,3.571019108714646,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4891,ERV25:ORM2,8,56351.0,0.530054576170162,3.41110821985462,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4891,SSH1:ERG11,8,56351.0,0.488253499731619,3.3956599545575936,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
4890,ADE17:PGM2,8,56206.0,0.509807114191638,3.388386299760031,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.0
