SNP,PPI,Chr,Pos,Effect_Metformin,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
4414,ERG11:MID2,7,631440.0,-0.310306576276076,3.428477804807664,Close to 3'-UTR,Close to 3'-UTR,YGR070W,ROM1,SGDID:S000003302,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",0.0
3908,ADE17:PGM2,7,45345.0,-0.480196286101717,3.197586302034712,Promoter,Promoter,YGL241W_NFR/NDR,0,0,stable,0.0
4181,HNM1:MAM33,7,389537.0,0.424636562421517,3.037928212714612,ORF,Verified ORF,YGL061C,DUO1,SGDID:S000003029,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Dam1p and Pse1p to connect the DASH complex with microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",0.0
4267,SRO9:SGN1,7,442196.0,0.349045562989024,3.6159525959596457,ORF,Verified ORF,YGL028C,SCW11,SGDID:S000002996,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p""",0.0
4267,ERG11:TPO4,7,442196.0,0.411921693089614,3.1682037758233226,ORF,Verified ORF,YGL028C,SCW11,SGDID:S000002996,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p""",0.0
3681,RET2:EMP70,6,76526.0,-0.317887660038868,3.7801753937096527,Promoter,Promoter,YFL030W_NFR/NDR,0,0,stable,0.0
3678,RET2:EMP70,6,76427.0,-0.294991434505521,3.438960295956586,Promoter,Promoter,YFL030W_NFR/NDR,0,0,stable,0.0
3708,ERV25:RBD2,6,98879.0,-0.429347612258131,3.3084664527937573,Close to 3'-UTR,Close to 3'-UTR,YFL020C,PAU5,SGDID:S000001874,"""Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; induced during alcoholic fermentation; induced by low temperature and also by anaerobic conditions; negatively regulated by oxygen and repressed by heme""",0.0
3209,ADE17:PGM2,5,398009.0,0.421169172127416,3.117351051067609,ORF,Verified ORF,YER118C,SHO1,SGDID:S000000920,"""Transmembrane osmosensor for filamentous growth and HOG pathways; involved in activation of the Cdc42p- and MAP kinase-dependent filamentous growth pathway and the high-osmolarity glycerol (HOG) response pathway; phosphorylated by Hog1p; interacts with Pbs2p ; Msb2p ; Hkr1p ; and Ste11p""",0.0
3152,ERG11:TPO4,5,304779.0,0.342897026721205,3.158202424882059,ORF,Verified ORF,YER073W,ALD5,SGDID:S000000875,"""Mitochondrial aldehyde dehydrogenase; involved in regulation or biosynthesis of electron transport chain components and acetate formation; activated by K+; utilizes NADP+ as the preferred coenzyme; constitutively expressed""",0.0
3134,SSH1:ERV25,5,274156.0,0.375528094359043,3.163383836793024,Close to 3'-UTR,Close to 3'-UTR,YER059W,PCL6,SGDID:S000000861,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication""",0.0
3126,PMC1:CTR2,5,268236.0,0.544595014036738,3.801436854760791,Promoter,Promoter,YER056C_NFR/NDR,0,0,fragile,0.0
3126,PMC1:GTR2,5,268236.0,0.491031006137761,3.27345249146907,Promoter,Promoter,YER056C_NFR/NDR,0,0,fragile,0.0
3124,PMC1:CTR2,5,268019.0,0.487842598705003,3.4455642287740744,ORF,Verified ORF,YER056C,FCY2,SGDID:S000000858,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress""",0.0
3124,PMC1:GTR2,5,268019.0,0.449723920224201,3.0877738546228373,ORF,Verified ORF,YER056C,FCY2,SGDID:S000000858,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress""",0.0
3123,PMC1:CTR2,5,268009.0,0.487842598705003,3.4455642287740744,ORF,Verified ORF,YER056C,FCY2,SGDID:S000000858,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress""",0.0
3123,PMC1:GTR2,5,268009.0,0.449723920224201,3.0877738546228373,ORF,Verified ORF,YER056C,FCY2,SGDID:S000000858,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress""",0.0
3074,ERG11:TPO4,5,229595.0,0.353374661682615,3.339715079252209,Promoter,Promoter,YER040W_NFR/NDR,0,0,stable,0.0
3079,ERG11:TPO4,5,230512.0,0.339490226980622,3.084389386561452,ORF,Verified ORF,YER040W,GLN3,SGDID:S000000842,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",0.0
3078,ERG11:TPO4,5,230375.0,0.349389097409196,3.266060240826705,ORF,Verified ORF,YER040W,GLN3,SGDID:S000000842,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",0.0
3077,ERG11:TPO4,5,229900.0,0.345253403290185,3.2000637943762102,ORF,Verified ORF,YER040W,GLN3,SGDID:S000000842,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",0.0
3076,ERG11:TPO4,5,229833.0,0.355025693404576,3.3591180414135717,ORF,Verified ORF,YER040W,GLN3,SGDID:S000000842,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",0.0
3073,ERG11:TPO4,5,229365.0,0.35127772107983,3.298703086607476,ORF,Uncharacterized ORF,YER039C-A,YER039C-A,SGDID:S000007226,"""Putative protein of unknown function; YER039C-A is not an essential gene""",0.0
3075,ERG11:TPO4,5,229778.0,0.351438795847306,3.309196558283829,Close to 3'-UTR,Close to 3'-UTR,YER038W-A,FMP49,SGDID:S000028746,"""Mitochondrial protein of unknown function; almost completely overlaps ORF HVG1/YER039C""",0.0
3070,ERG11:TPO4,5,225569.0,0.3768857996861,3.669744697532973,Promoter,Promoter,YER037W_NFR/NDR,0,0,fragile,0.0
3069,ERG11:TPO4,5,225501.0,0.386243498892559,3.625286798663183,Promoter,Promoter,YER037W_NFR/NDR,0,0,fragile,0.0
3066,ERG11:TPO4,5,225231.0,0.364108134780796,3.35616620623807,Promoter,Promoter,YER037W_NFR/NDR,0,0,fragile,0.0
3064,ERG11:TPO4,5,223004.0,0.334182829964175,3.0061114882647657,ORF,Verified ORF,YER035W,EDC2,SGDID:S000000837,"""RNA-binding protein that directly activates mRNA decapping; binds mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein increases in abundance and relocalizes to nucleolus and to nuclear foci upon DNA replication stress; EDC2 has a paralog ; EDC1 ; that arose from the whole genome duplication""",0.0
3063,SSH1:ERG11,5,222346.0,0.352099850474459,3.31760359997772,ORF,Verified ORF,YER034W,YER034W,SGDID:S000000836,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",0.0
3045,SSH1:ERG11,5,216840.0,0.337366866753707,3.0648670294971727,ORF,Verified ORF,YER032W,FIR1,SGDID:S000000834,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",0.0
3044,SSH1:ERG11,5,215862.0,0.334283844759719,3.015542307703744,ORF,Verified ORF,YER032W,FIR1,SGDID:S000000834,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",0.0
2782,ERV25:ORM2,5,18904.0,-0.308016010130836,3.1770748184377777,Close to 3'-UTR,Close to 3'-UTR,YEL070W,DSF1,SGDID:S000000796,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",0.0
2315,HNM1:MAM33,4,980835.0,0.492396418556033,4.091066975784239,Promoter,Promoter,YDRWdelta19_NFR/NDR,0,0,0,0.0
2315,RET2:SNA3,4,980835.0,0.257124028772441,3.13062937411536,Promoter,Promoter,YDRWdelta19_NFR/NDR,0,0,0,0.0
2530,SSH1:ORM2,4,1316036.0,0.480614027670487,3.973016957350597,ORF,Verified ORF,YDR422C,SIP1,SGDID:S000002830,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",0.0
2530,RET2:EMP70,4,1316036.0,0.292456256019843,3.4070337929327934,ORF,Verified ORF,YDR422C,SIP1,SGDID:S000002830,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",0.0
2529,SSH1:ORM2,4,1312702.0,0.419982494198771,3.155326278914663,ORF,Verified ORF,YDR421W,ARO80,SGDID:S000002829,"""Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids""",0.0
2528,SSH1:ORM2,4,1311626.0,0.426632638784705,3.1791323158865463,ORF,Verified ORF,YDR420W,HKR1,SGDID:S000002828,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",0.0
2526,SSH1:ORM2,4,1307383.0,0.410558165880785,3.01265794382574,ORF,Verified ORF,YDR420W,HKR1,SGDID:S000002828,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",0.0
2427,ADE17:GIS2,4,1162013.0,0.449461129379135,3.280863922911347,ORF,Uncharacterized ORF,YDR344C,YDR344C,SGDID:S000002752,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",0.0
2426,ADE17:GIS2,4,1162010.0,0.454999677592682,3.343499177675531,ORF,Uncharacterized ORF,YDR344C,YDR344C,SGDID:S000002752,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",0.0
2425,ADE17:GIS2,4,1162000.0,0.461466352539979,3.409774793554742,Close to 3'-UTR,Close to 3'-UTR,YDR343C,HXT6,SGDID:S000002751,"""High-affinity glucose transporter; member of the major facilitator superfamily ; nearly identical to Hxt7p ; expressed at high basal levels relative to other HXTs ; repression of expression by high glucose requires SNF3; HXT6 has a paralog ; HXT1 ; that arose from the whole genome duplication""",0.0
2403,ADE17:GIS2,4,1149030.0,0.491764930693896,3.8808775076594975,ORF,Uncharacterized ORF,YDR338C,YDR338C,SGDID:S000002746,"""Putative protein of unknown function; member of the multi-drug and toxin extrusion (MATE) family of the multidrug/oligosaccharidyl-lipid/polysaccharide (MOP) exporter superfamily""",0.0
2336,ERV25:EMP47,4,1022771.0,0.48128387987742,3.454147182537883,Close to 3'-UTR,Close to 3'-UTR,YDR281C,PHM6,SGDID:S000002689,"""Protein of unknown function; expression is regulated by phosphate levels""",0.0
2336,MID2:TPO2,4,1022771.0,0.429470741791493,3.336488744759658,Close to 3'-UTR,Close to 3'-UTR,YDR281C,PHM6,SGDID:S000002689,"""Protein of unknown function; expression is regulated by phosphate levels""",0.0
2331,MID2:TPO2,4,1017795.0,0.424461787339796,3.2769581691103755,Close to 3'-UTR,Close to 3'-UTR,YDR278C,YDR278C,SGDID:S000002686,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR278C is not an essential gene""",0.0
2331,HNM1:MAM33,4,1017795.0,0.418226896549847,3.048896716477916,Close to 3'-UTR,Close to 3'-UTR,YDR278C,YDR278C,SGDID:S000002686,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR278C is not an essential gene""",0.0
2331,ERV25:EMP47,4,1017795.0,0.444976571592121,3.021952724927461,Close to 3'-UTR,Close to 3'-UTR,YDR278C,YDR278C,SGDID:S000002686,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR278C is not an essential gene""",0.0
2323,MID2:TPO2,4,1013882.0,0.446882912937599,3.6481050965234063,Promoter,Promoter,YDR276C_NFR/NDR,0,0,fragile,0.0
2323,HNM1:MAM33,4,1013882.0,0.416853055465772,3.08370044335039,Promoter,Promoter,YDR276C_NFR/NDR,0,0,fragile,0.0
2324,MID2:TPO2,4,1014176.0,0.418557656410542,3.245199057053961,Close to 3'-UTR,Close to 3'-UTR,YDR276C,PMP3,SGDID:S000002684,"""Small plasma membrane protein; confers resistance to amphotericin B and is a potential target of this common antifungal drug; related to a family of plant polypeptides that are overexpressed under high salt concentration or low temperature; not essential for viability; deletion causes hyperpolarization of the plasma membrane potential""",0.0
2322,MID2:TPO2,4,1013533.0,0.425992339911603,3.363814103117768,ORF,Verified ORF,YDR276C,PMP3,SGDID:S000002684,"""Small plasma membrane protein; confers resistance to amphotericin B and is a potential target of this common antifungal drug; related to a family of plant polypeptides that are overexpressed under high salt concentration or low temperature; not essential for viability; deletion causes hyperpolarization of the plasma membrane potential""",0.0
2321,ERV25:EMP47,4,1013362.0,0.45956823472424,3.1368094175081147,Close to 3'-UTR,Close to 3'-UTR,YDR275W,BSC2,SGDID:S000002683,"""Protein of unknown function; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; null mutant displays increased translation rate and increased readthrough of premature stop codons; BSC2 has a paralog ; IRC23 ; that arose from the whole genome duplication""",0.0
2320,HNM1:MAM33,4,1006085.0,0.419940064545993,3.108660710537399,ORF,Verified ORF,YDR270W,CCC2,SGDID:S000002678,"""Cu(+2)-transporting P-type ATPase; required for export of copper from the cytosol into an extracytosolic compartment; similar to human proteins involved in Menkes and Wilsons diseases; protein abundance increases in response to DNA replication stress; affects TBSV model (+)RNA virus replication by regulating copper metabolism; human homologs ATP7A and ATP7B both complement yeast null mutant""",0.0
2319,HNM1:MAM33,4,1000959.0,0.433992414832116,3.2904806959107056,ORF,Verified ORF,YDR266C,HEL2,SGDID:S000002674,"""RING finger ubiquitin ligase (E3); subunit of ribosome-associated quality control trigger complex (RQT); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; required to trigger ribosome-associated quality control (RQC) and canonical no-go decay; ubiquitinates Rps20 and Rps3; binds to ribosomal RNA ; mRNA and tRNA""",0.0
2318,HNM1:MAM33,4,998174.0,0.461457557553487,3.67416713538881,ORF,Verified ORF,YDR264C,AKR1,SGDID:S000002672,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",0.0
2317,HNM1:MAM33,4,997624.0,0.493908924218285,4.144883935806712,ORF,Verified ORF,YDR264C,AKR1,SGDID:S000002672,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",0.0
2317,HNM1:ERG11,4,997624.0,0.36234146301212,3.124928825652621,ORF,Verified ORF,YDR264C,AKR1,SGDID:S000002672,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",0.0
2316,HNM1:MAM33,4,996583.0,0.48118431871505,3.916971104813542,ORF,Verified ORF,YDR264C,AKR1,SGDID:S000002672,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",0.0
2314,HNM1:MAM33,4,980779.0,0.526570947491755,4.650361673502959,Close to 3'-UTR,Close to 3'-UTR,YDR261W-A,YDR261W-A,SGDID:S000007396,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",0.0
2314,HNM1:ERG11,4,980779.0,0.360153393224969,3.0922455534514075,Close to 3'-UTR,Close to 3'-UTR,YDR261W-A,YDR261W-A,SGDID:S000007396,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",0.0
2314,HNM1:TPO1,4,980779.0,0.292821862908339,3.046667395303372,Close to 3'-UTR,Close to 3'-UTR,YDR261W-A,YDR261W-A,SGDID:S000007396,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",0.0
2313,HNM1:MAM33,4,980596.0,0.504254328511883,4.279833107541858,Close to 3'-UTR,Close to 3'-UTR,YDR261W-A,YDR261W-A,SGDID:S000007396,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",0.0
2311,HNM1:MAM33,4,977428.0,0.539126234968048,4.665109569930731,Promoter,Promoter,YDR260C_NFR/NDR,0,0,fragile,0.0
2310,HNM1:MAM33,4,977037.0,0.488122993510555,4.0790301475022535,ORF,Verified ORF,YDR260C,SWM1,SGDID:S000002668,"""Subunit of the anaphase-promoting complex (APC); APC is an E3 ubiquitin ligase that regulates the metaphase-anaphase transition and exit from mitosis; required for activation of the daughter-specific gene expression and spore wall maturation""",0.0
2308,HNM1:MAM33,4,976271.0,0.506786857939516,4.142824433791739,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2308,RET2:SNA3,4,976271.0,0.268908312473881,3.2581729154052645,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2308,ERG27:ACF2,4,976271.0,0.485760967813172,3.2197153378465497,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2308,SSH1:ERG11,4,976271.0,0.349267003361323,3.151513641008148,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2308,MID2:TPO2,4,976271.0,0.416070876677612,3.0722202895589845,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2308,HNM1:ERG11,4,976271.0,0.364707526137316,3.021549702630673,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2307,HNM1:MAM33,4,976264.0,0.518160031015707,4.2992850264385,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2307,RET2:SNA3,4,976264.0,0.272830302551184,3.3326548888452407,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2307,ERG27:ACF2,4,976264.0,0.492168824719444,3.285352797660101,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2307,SSH1:ERG11,4,976264.0,0.355369431747912,3.239197406840069,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2307,MID2:TPO2,4,976264.0,0.4233130682717,3.1570780410295924,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2307,HNM1:ERG11,4,976264.0,0.371424748079957,3.1101722401867056,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2306,HNM1:MAM33,4,976174.0,0.500365657769482,3.92605774456984,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2305,HNM1:MAM33,4,976036.0,0.487468528023343,3.885029968056228,Promoter,Promoter,YDR259C_NFR/NDR,0,0,stable,0.0
2309,HNM1:MAM33,4,976707.0,0.499230550404566,4.223645992156015,Close to 3'-UTR,Close to 3'-UTR,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2309,RET2:SNA3,4,976707.0,0.255654408597719,3.1216289243134314,Close to 3'-UTR,Close to 3'-UTR,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2304,HNM1:MAM33,4,975702.0,0.508214013125514,4.3714859424265855,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2303,HNM1:MAM33,4,975573.0,0.482979526264651,3.9724562148506335,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2303,RET2:SNA3,4,975573.0,0.257465583443726,3.152972301333796,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2303,HNM1:TPO1,4,975573.0,0.292662634184441,3.036284288967211,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2303,HNM1:ERG11,4,975573.0,0.354882294632386,3.007227426956121,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2302,HNM1:MAM33,4,975354.0,0.495820966390127,4.173363854320835,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2302,HNM1:ERG11,4,975354.0,0.368489751846096,3.2171045208939413,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2302,RET2:SNA3,4,975354.0,0.256888958081063,3.1485912657495776,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2302,HNM1:TPO1,4,975354.0,0.293306358496868,3.0553578227778164,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2301,HNM1:MAM33,4,975252.0,0.500327221512107,4.262389642257611,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2301,HNM1:ERG11,4,975252.0,0.356851567337178,3.0579672147335795,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2300,HNM1:MAM33,4,975156.0,0.490939080040693,3.8242230106234367,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2299,HNM1:MAM33,4,975149.0,0.485228054414986,3.7459422146717904,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
2298,HNM1:MAM33,4,975108.0,0.479934208041419,3.795772543138335,ORF,Verified ORF,YDR259C,YAP6,SGDID:S000002667,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",0.0
