SNP,PPI,Chr,Pos,Effect_5.FC,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11896,SSH1:ERV25,16,822959.0,-0.532789246553657,3.105131481431483,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.55458026840618
11896,SSH1:ORM2,16,822959.0,-0.516102053842609,3.098555730806211,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.537117693420506
11895,TPO1:TPO2,16,821586.0,-0.464772363563506,3.169163008770209,Promoter,Promoter,YPR144C_NFR/NDR,0,0,fragile,-0.615482012194737
11893,ERG11:ACF2,16,818804.0,-0.513530967537758,3.385297040516774,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.524691545787289
11893,SRO9:DHH1,16,818804.0,-0.523942082593162,3.364387308434248,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.502903353328364
11893,HNM1:ERG11,16,818804.0,-0.571958608117017,3.316031860021451,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.545160582585892
11893,TPO1:MID2,16,818804.0,-0.508241567680036,3.156304160732969,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.522823358946118
11893,TPO1:TCB2,16,818804.0,-0.532996797777918,3.096858151422724,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.582792276945725
11893,TPO1:TPO2,16,818804.0,-0.449262512492382,3.096657259040656,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.60536478569468
11892,ERG11:ACF2,16,814192.0,-0.517774706947671,3.443110273487949,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,-0.5294177149384
11892,SRO9:DHH1,16,814192.0,-0.493967642559864,3.045606322689426,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,-0.486523589017932
11885,ERG11:ACF2,16,798666.0,-0.481439976714583,3.07991145654739,ORF,Verified ORF,YPR134W,MSS18,SGDID:S000006338,"""Nuclear encoded protein needed for splicing of mitochondrial intron; required for efficient splicing of mitochondrial COX1 aI5beta intron; mss18 mutations block cleavage of 5' exon - intron junction; phenotype of intronless strain suggests additional functions""",-0.506511773268062
11880,ERG11:ACF2,16,793703.0,-0.500436172102081,3.2526175669099566,ORF,Verified ORF,YPR129W,SCD6,SGDID:S000006333,"""Repressor of translation initiation; binds eIF4G through its RGG domain and inhibits recruitment of the preinitiation complex; also contains an Lsm domain; may have a role in RNA processing; overproduction suppresses null mutation in clathrin heavy chain gene CHC1; forms cytoplasmic foci upon DNA replication stress""",-0.525030283740015
11880,TPO1:TCB2,16,793703.0,-0.525088778180345,3.032980594829,ORF,Verified ORF,YPR129W,SCD6,SGDID:S000006333,"""Repressor of translation initiation; binds eIF4G through its RGG domain and inhibits recruitment of the preinitiation complex; also contains an Lsm domain; may have a role in RNA processing; overproduction suppresses null mutation in clathrin heavy chain gene CHC1; forms cytoplasmic foci upon DNA replication stress""",-0.531914020598051
11878,PLM2:HNM1,16,792397.0,-0.500122365148993,3.1674958193824474,Promoter,Promoter,YPR128C_NFR/NDR,0,0,stable,-0.469608931204987
11394,GTR1:SLM4,16,244227.0,-0.481249478241955,3.087684530230681,Promoter,Promoter,YPL162C_NFR/NDR,0,0,stable,-0.542539416631677
11395,GTR1:SLM4,16,246835.0,-0.736606003754154,3.2374793898299736,Promoter,Promoter,YPL160W_NFR/NDR,0,0,stable,-0.782242998759568
11537,GTR1:SLM4,16,382997.0,0.496154228470345,3.485951343078343,Close to 3'-UTR,Close to 3'-UTR,YPL088W,YPL088W,SGDID:S000006009,"""Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance""",0.600032943184473
11540,MID2:TPO2,16,385700.0,0.559022069685283,3.464806180059045,ORF,Verified ORF,YPL086C,ELP3,SGDID:S000006007,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",0.414909155889022
11540,GTR1:SLM4,16,385700.0,0.490901039894351,3.421665868197502,ORF,Verified ORF,YPL086C,ELP3,SGDID:S000006007,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",0.570535151073672
11540,PMC1:GTR2,16,385700.0,0.544470037678373,3.26130485839592,ORF,Verified ORF,YPL086C,ELP3,SGDID:S000006007,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",0.525074539385952
11540,MID2:WSC2,16,385700.0,0.511085090365057,3.0509207636593647,ORF,Verified ORF,YPL086C,ELP3,SGDID:S000006007,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",0.537569384056949
11544,GTR1:SLM4,16,391737.0,0.481023439007688,3.2813031334931964,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.571580052689306
11542,MID2:TPO2,16,388383.0,0.599227779415746,3.901055197731484,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.428995547917566
11542,PMC1:GTR2,16,388383.0,0.58622651990319,3.697643696224071,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.549677946601392
11542,GTR1:SLM4,16,388383.0,0.497060987615736,3.484091602984335,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.588403420096748
11542,SSH1:ERV25,16,388383.0,0.54501072227145,3.200776849149775,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.563141206648711
11542,MID2:WSC2,16,388383.0,0.524019211588504,3.17378968854838,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.546718123775945
11547,GTR1:SLM4,16,397855.0,0.475349828808289,3.244760233726861,ORF,Verified ORF,YPL083C,SEN54,SGDID:S000006004,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",0.571496201882001
11552,GTR1:SLM4,16,403706.0,0.466013996052569,3.134058521730072,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.556877731337956
11551,GTR1:SLM4,16,403369.0,0.459798276450956,3.0572191611343387,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.558564884402365
11550,GTR1:SLM4,16,402519.0,0.463680824657498,3.0988391596739637,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.558652428231403
11549,GTR1:SLM4,16,402514.0,0.482023565119687,3.312915073750752,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.576526413665326
11548,GTR1:SLM4,16,402293.0,0.507286881446515,3.614427757640658,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.601906176777635
11553,GTR1:SLM4,16,404629.0,0.460502214728109,3.011826202182424,Promoter,Promoter,YPL081W_NFR/NDR,0,0,fragile,0.558386208720223
11558,GTR1:SLM4,16,414655.0,0.468461858090426,3.152880567572472,Close to 3'-UTR,Close to 3'-UTR,YPL075W,GCR1,SGDID:S000005996,"""Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p; contains a long intron ; which allows multiple RNA and protein isoforms with varying expression levels depending on glucose availability""",0.540888566246405
11559,GTR1:SLM4,16,416016.0,0.474773236424687,3.2282387855593955,ORF,Verified ORF,YPL074W,YTA6,SGDID:S000005995,"""Putative ATPase of the CDC48/PAS1/SEC18 (AAA) family; localized to the cortex of mother cells but not to daughter cells; relocalizes from cytoplasm to plasma membrane foci upon DNA replication stress""",0.54962875677914
10480,noPPI:reference,15,484698.0,-0.921038305441532,6.322432925965492,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.716843107670225
10480,SRO9:SGN1,15,484698.0,-0.506993777193394,4.860481512140755,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.514132251314015
10480,ERG11:PIS1,15,484698.0,-0.549273660223188,4.315362150506233,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.533215296607464
10480,ALO1:UIP4,15,484698.0,-0.654537027722905,4.002636284635417,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.53984100934617
10480,ERG11:MID2,15,484698.0,-0.391454079448968,3.2477410000950737,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.471753626128553
10480,TPO1:TPO2,15,484698.0,-0.44877656118625,3.1523429362468,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.614963851097286
10480,ERG11:ORM2,15,484698.0,-0.371760568835167,3.032007167609409,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.577343194221604
10480,HUG1:PGM2,15,484698.0,-0.590930499815296,3.0030728716179924,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.623554650803357
10479,noPPI:reference,15,483470.0,-0.875614585746185,5.736730895147582,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.660595419604038
10479,ERG11:PIS1,15,483470.0,-0.530022625296578,4.03703983412978,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.497781885761585
10479,SRO9:SGN1,15,483470.0,-0.455722010714287,4.000636164454816,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.473594845646097
10439,noPPI:reference,15,448820.0,-1.80884640432992,6.840915979361269,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.56996029611964
10439,SSH1:ORM2,15,448820.0,-1.31689677291187,5.328424262069975,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.4421643536018
10439,ERG11:PIS1,15,448820.0,-1.15447050440014,5.266476212592473,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.19460354629867
10439,SSH1:PIS1,15,448820.0,-1.27468264028101,5.093037145254315,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.01975682800267
10439,SRO9:SGN1,15,448820.0,-0.932808360646999,4.658992615226043,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.991529942659664
10439,ERG11:MID2,15,448820.0,-0.899067162379746,4.616336983551064,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.0006446852785
10439,ERV25:ERG5,15,448820.0,-1.12466875682447,4.571566048788072,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.10329254433727
10439,ERG11:ACF2,15,448820.0,-1.10746073012499,4.391115696799362,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.974829357409275
10439,HNM1:MID2,15,448820.0,-1.09750900571734,4.3326769695603575,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.03924904121486
10439,ERV25:ORM2,15,448820.0,-0.879969882752394,4.330459610022511,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.1397306433181
10439,SSH1:ERG11,15,448820.0,-1.07383611450929,4.163651407041197,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.1181322557978
10439,SSH1:ERV25,15,448820.0,-1.17427424811837,4.096525817648754,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.30493761481193
10439,ERG11:ORM2,15,448820.0,-0.820354570412739,4.001015623279827,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.21942228477105
10439,PMC1:CTR2,15,448820.0,-1.16583834493288,3.946617659709789,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.14024551355341
10439,HNM1:ERG11,15,448820.0,-1.16629823405198,3.8900597187085695,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.05695272870966
10439,PMC1:GTR2,15,448820.0,-1.10517949388597,3.74219459520825,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.12098353826517
10439,ALO1:UIP4,15,448820.0,-1.18644248369616,3.740322372834348,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.11396758868341
10439,FMP45:MEP1,15,448820.0,-1.06882429981643,3.576739628036171,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.897823277581855
10439,DHH1:LSM3,15,448820.0,-0.952208417797412,3.309850769657553,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.996213556126163
10439,ERG11:HYR1,15,448820.0,-0.558474385781883,3.265765259727861,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.836123447782815
10438,noPPI:reference,15,448815.0,-1.81115767103187,9.088657123934338,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.71087852720839
10438,SSH1:ORM2,15,448815.0,-1.27527038636754,6.594098042271036,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.37743118499309
10438,SSH1:PIS1,15,448815.0,-1.22749184439418,6.230343063738236,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.084814675261
10438,ERG11:PIS1,15,448815.0,-1.08398287124446,6.149483676294543,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.11555727767016
10438,ERG11:TPO4,15,448815.0,-1.01725902403826,5.717296281511975,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.01018208470126
