SNP,PPI,Chr,Pos,Effect_Metformin,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
10427,ALO1:UIP4,15,439078.0,-0.629888010105121,5.516408945539978,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.81997033667791
10427,MID2:PIN2,15,439078.0,-0.607755084801502,5.185752016531602,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.639563513271782
10427,ERG11:ACF2,15,439078.0,-0.617191073653853,5.117237724144507,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.548802697018751
10427,SSH1:ORM2,15,439078.0,-0.55225288576562,4.873116982467686,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.719034921615805
10427,PMC1:CTR2,15,439078.0,-0.598759964999721,4.715243616505268,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.668405550510704
10427,ALO1:ADE17,15,439078.0,-0.53781379499375,4.271613341487458,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.696253649846684
10427,ERG27:ACF2,15,439078.0,-0.569168289204252,4.245476643715867,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.53195346217628
10427,ERV25:UIP4,15,439078.0,-0.51061992034518,4.048166269520092,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.589400974580585
10427,SSH1:ERV25,15,439078.0,-0.400639603693875,3.7851442368194976,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.831036318099237
10427,HUG1:ADE17,15,439078.0,-0.50988297152629,3.7799019388409114,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.553448619490928
10427,FMP45:MEP1,15,439078.0,-0.477791106554419,3.6495911718204495,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.488852844273488
10427,MID2:MAM33,15,439078.0,-0.519468825619793,3.538481084972461,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.6038433407321
10427,SSH1:ERG11,15,439078.0,-0.344857697328723,3.0748791940154057,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.672054174128896
10426,noPPI:reference,15,433993.0,-0.867246257147295,6.969288156899417,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.962398670528635
10426,HUG1:ALO1,15,433993.0,-0.658686560279075,5.177577988077886,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.6676615932521
10426,HNM1:ERG11,15,433993.0,-0.461951398847814,4.799733972698448,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.594996484780106
10426,MID2:PIN2,15,433993.0,-0.55837887396824,4.667380328003127,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.606133581264805
10426,ALO1:UIP4,15,433993.0,-0.55785767671551,4.641460847365104,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.756611567573554
10426,HUG1:PGM2,15,433993.0,-0.562799363250548,4.339964148205215,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.667900444454762
10426,ERG11:ACF2,15,433993.0,-0.547717146389555,4.327431395060216,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.478427039956113
10426,SSH1:ORM2,15,433993.0,-0.480607826630862,3.983671058459586,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.637467391326066
10426,PMC1:GTR2,15,433993.0,-0.515991875619676,3.915490547147581,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.547096083926848
10426,PMC1:CTR2,15,433993.0,-0.512098369397722,3.740673863237309,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.584612551970021
10426,HUG1:ADE17,15,433993.0,-0.471291724391662,3.4509076673721584,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.530497204494698
10426,ALO1:ADE17,15,433993.0,-0.456323480273807,3.350635591224614,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.638015474388405
10426,ERG11:PIS1,15,433993.0,-0.291383128045542,3.334597409317915,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.576455830402997
10426,SSH1:ERV25,15,433993.0,-0.360578820881926,3.298721687895256,ORF,Verified ORF,YOR058C,ASE1,SGDID:S000005584,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",-0.715855156347941
10425,noPPI:reference,15,430047.0,-0.734767349413423,5.050256494286533,Promoter,Promoter,YOR054C_NFR/NDR,0,0,fragile,-0.782304462288647
10425,ALO1:UIP4,15,430047.0,-0.47223358477914,3.406254355386277,Promoter,Promoter,YOR054C_NFR/NDR,0,0,fragile,-0.614960653150522
10420,noPPI:reference,15,427668.0,-0.604180992867275,3.5981328797332384,Close to 3'-UTR,Close to 3'-UTR,YOR052C,TMC1,SGDID:S000005578,"""AN1-type zinc finger protein ; effector of proteotoxic stress response; stress-inducible transcriptional target of Rpn4p; induced by nitrogen limitation ; weak acid ; misfolded proteins; short-lived protein ; degraded by proteasome; may protect cells from trivalent metalloid induced proteotoxicity; contains PACE promoter element; ortholog of human AIRAP ; which stimulates proteasome activity in response to arsenic; protein abundance increases under DNA replication stress""",-0.701657747132586
10419,noPPI:reference,15,426624.0,-0.735425383232015,3.6943406429927688,Close to 3'-UTR,Close to 3'-UTR,YOR051C,ETT1,SGDID:S000005577,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",-0.953816173927727
10419,ERG11:ACF2,15,426624.0,-0.571746398366932,3.379995210930748,Close to 3'-UTR,Close to 3'-UTR,YOR051C,ETT1,SGDID:S000005577,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",-0.567721867333807
10413,noPPI:reference,15,421830.0,-0.562278168034117,3.165177209419848,Promoter,Promoter,YOR048C_NFR/NDR,0,0,fragile,-0.618442656689294
10180,HNM1:RBD2,15,166369.0,-0.434278573099164,3.223709888295689,ORF,Verified ORF,YOL083W,ATG34,SGDID:S000005443,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog""",-0.516944441213
10181,HNM1:RBD2,15,168199.0,-0.475414259203454,3.781908314163904,Promoter,Promoter,YOL082W_NFR/NDR,0,0,fragile,-0.615699914195118
10185,HNM1:RBD2,15,169414.0,-0.477815190453458,3.7669785414708974,ORF,Verified ORF,YOL082W,ATG19,SGDID:S000005442,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",-0.527799825319381
10184,HNM1:RBD2,15,168689.0,-0.472461052207463,3.786530599556986,Close to 3'-UTR,Close to 3'-UTR,YOL082W,ATG19,SGDID:S000005442,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",-0.564466672762326
10183,HNM1:RBD2,15,168592.0,-0.435783845549175,3.3041796535422367,Close to 3'-UTR,Close to 3'-UTR,YOL082W,ATG19,SGDID:S000005442,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",-0.547785315419814
10194,HNM1:MAM33,15,173340.0,-0.526518661130115,3.665508752264425,ORF,Verified ORF,YOL081W,IRA2,SGDID:S000005441,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",-0.615986171091014
10191,HNM1:RBD2,15,171671.0,-0.459287098236393,3.558137506451312,ORF,Verified ORF,YOL081W,IRA2,SGDID:S000005441,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",-0.53093667178984
10190,HNM1:RBD2,15,171150.0,-0.430298058497912,3.232256309815757,ORF,Verified ORF,YOL081W,IRA2,SGDID:S000005441,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",-0.523168130543974
10198,HNM1:RBD2,15,181071.0,-0.513368237063443,4.41101153563186,ORF,Verified ORF,YOL080C,REX4,SGDID:S000005440,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",-0.507366370999083
10198,HNM1:MAM33,15,181071.0,-0.559291125902827,4.2162274924096765,ORF,Verified ORF,YOL080C,REX4,SGDID:S000005440,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",-0.692063643860294
10197,HNM1:MAM33,15,180978.0,-0.576552716472193,4.377318457193381,ORF,Verified ORF,YOL080C,REX4,SGDID:S000005440,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",-0.681734145936111
10197,HNM1:RBD2,15,180978.0,-0.507630571811592,4.249891753558185,ORF,Verified ORF,YOL080C,REX4,SGDID:S000005440,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",-0.478691848388388
10196,HNM1:RBD2,15,180876.0,-0.476899456050555,3.778530190328608,ORF,Verified ORF,YOL080C,REX4,SGDID:S000005440,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",-0.515928620473431
10196,HNM1:MAM33,15,180876.0,-0.51124563801764,3.513641252754518,ORF,Verified ORF,YOL080C,REX4,SGDID:S000005440,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",-0.599877743719426
9969,HUG1:ADE17,14,754593.0,-0.462712546004948,3.228122934098117,ORF,Uncharacterized ORF,YNR066C,YNR066C,SGDID:S000005349,"""Putative membrane-localized protein of unknown function""",-0.526684229894525
9968,HUG1:ADE17,14,754592.0,-0.462712546004948,3.228122934098117,ORF,Uncharacterized ORF,YNR066C,YNR066C,SGDID:S000005349,"""Putative membrane-localized protein of unknown function""",-0.526684229894525
9967,HUG1:ADE17,14,754585.0,-0.454818994791187,3.1640836306359468,ORF,Uncharacterized ORF,YNR066C,YNR066C,SGDID:S000005349,"""Putative membrane-localized protein of unknown function""",-0.526004350918775
9966,HUG1:ADE17,14,754581.0,-0.455156680965203,3.169220388961945,ORF,Uncharacterized ORF,YNR066C,YNR066C,SGDID:S000005349,"""Putative membrane-localized protein of unknown function""",-0.523018837500758
9965,HUG1:ADE17,14,754579.0,-0.449901755041697,3.089622152559261,ORF,Uncharacterized ORF,YNR066C,YNR066C,SGDID:S000005349,"""Putative membrane-localized protein of unknown function""",-0.516574126837098
9964,HUG1:ADE17,14,754562.0,-0.448665740426015,3.072392060497388,ORF,Uncharacterized ORF,YNR066C,YNR066C,SGDID:S000005349,"""Putative membrane-localized protein of unknown function""",-0.508725496455778
9959,HUG1:ADE17,14,754144.0,-0.438094132936948,3.019676758782704,ORF,Uncharacterized ORF,YNR066C,YNR066C,SGDID:S000005349,"""Putative membrane-localized protein of unknown function""",-0.501987230763783
9433,HUG1:PGM2,14,237449.0,-0.485436335288897,3.155773536476421,ORF,Verified ORF,YNL219C,ALG9,SGDID:S000005163,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",-0.629557806863807
9433,PMC1:GTR2,14,237449.0,-0.469282385466691,3.130381317346441,ORF,Verified ORF,YNL219C,ALG9,SGDID:S000005163,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",-0.581355332560345
9441,ERV25:PIS1,14,250138.0,-0.367734365095865,3.4760011189208804,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",-0.426006272258885
8802,ERG11:ORM2,13,500062.0,0.3645204633581,3.9103144537903383,Non-coding RNA,snoRNA gene,YNCM0026C,SNR24,SGDID:S000007501,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",0.504774397670055
8807,RET2:SNA3,13,503363.0,0.264968114842974,3.1911930274480724,Other features,LTR,YMRWdelta16,YMRWdelta16,SGDID:S000007123,"""Ty1 LTR""",0.341977224649409
9104,SNA4:GTR2,13,759401.0,0.467485091446431,3.9584057918897466,Promoter,Promoter,YMR246W_NFR/NDR,0,0,fragile,0.489462177548294
9103,SNA4:GTR2,13,757834.0,0.453486049113134,3.761012721788132,ORF,Uncharacterized ORF,YMR244W,YMR244W,SGDID:S000004858,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",0.491318206002516
8803,ERG11:ORM2,13,500365.0,0.357413636531552,3.8102642811123206,Close to 3'-UTR,Close to 3'-UTR,YMR116C,ASC1,SGDID:S000004722,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",0.494607373003162
8801,ERG11:ORM2,13,499228.0,0.38097881488038,3.9280792683144425,Close to 3'-UTR,Close to 3'-UTR,YMR115W,MGR3,SGDID:S000004721,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",0.516012661786406
8799,ERG11:ORM2,13,495175.0,0.390644592928744,4.478034685272736,ORF,Verified ORF,YMR113W,FOL3,SGDID:S000004719,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",0.498436447699635
8795,ERG11:ORM2,13,489758.0,0.335854948662615,3.135868263384124,ORF,Verified ORF,YMR109W,MYO5,SGDID:S000004715,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",0.563592597973167
8794,ERG11:ORM2,13,489756.0,0.334299674364536,3.144900457990089,ORF,Verified ORF,YMR109W,MYO5,SGDID:S000004715,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",0.555539723816288
8792,ERG11:ORM2,13,489572.0,0.358867879237908,3.841172666887721,ORF,Verified ORF,YMR109W,MYO5,SGDID:S000004715,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",0.549699906360933
8786,TPO1:TCB2,13,474399.0,0.459688964397152,3.215441235803775,ORF,Verified ORF,YMR104C,YPK2,SGDID:S000004710,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",0.512731244794007
8785,TPO1:TCB2,13,472968.0,0.441126480431417,3.017375317878172,ORF,Uncharacterized ORF,YMR103C,YMR103C,SGDID:S000004709,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR103C is not an essential gene""",0.518146475949997
8776,TPO1:TCB2,13,460480.0,0.48311967555503,3.4890571435036724,ORF,Verified ORF,YMR097C,MTG1,SGDID:S000004703,"""Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence ; likely functions in assembly of the large ribosomal subunit ; has homologs in plants and animals""",0.532065603550253
8774,TPO1:TCB2,13,459157.0,0.47706658781784,3.445235404685666,ORF,Verified ORF,YMR096W,SNZ1,SGDID:S000004702,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",0.549667336533764
7482,ALO1:ADE17,12,84031.0,0.499873103731299,3.84191570052848,Close to 3'-UTR,Close to 3'-UTR,YLL029W,FRA1,SGDID:S000003952,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation""",0.571013401493634
7481,ALO1:ADE17,12,82740.0,0.562971413015452,4.70425483503286,ORF,Verified ORF,YLL029W,FRA1,SGDID:S000003952,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation""",0.639246894532458
6023,ERV25:PIS1,10,91661.0,-0.445849771727657,4.012200301782465,Close to 3'-UTR,Close to 3'-UTR,YJL177W,RPL17B,SGDID:S000003713,"""Ribosomal 60S subunit protein L17B; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; homologous to mammalian ribosomal protein L17 and bacterial L22; RPL17B has a paralog ; RPL17A ; that arose from the whole genome duplication""",-0.465751044432086
5713,ALO1:ADE17,9,243786.0,-0.469372112224296,3.497479468397777,Promoter,Promoter,YIL063C_NFR/NDR,0,0,stable,-0.549108694327903
5736,ALO1:ADE17,9,251030.0,-0.514721686575187,4.159028682593968,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.628360680918392
5735,ALO1:ADE17,9,250581.0,-0.540856558545541,4.542817423833193,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.605589154582354
5734,ALO1:ADE17,9,250484.0,-0.578660420903083,5.136290958195496,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.654187151134179
5733,ALO1:ADE17,9,249795.0,-0.497667013466398,3.885426161186752,Close to 3'-UTR,Close to 3'-UTR,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.581486576712284
5738,ALO1:ADE17,9,252323.0,-0.493448488803361,3.857824296686262,ORF,Uncharacterized ORF,YIL055C,YIL055C,SGDID:S000001317,"""Putative protein of unknown function""",-0.656401305223346
5737,ALO1:ADE17,9,252109.0,-0.472617291798485,3.5740574988688363,ORF,Uncharacterized ORF,YIL055C,YIL055C,SGDID:S000001317,"""Putative protein of unknown function""",-0.603543869558425
5750,ALO1:ADE17,9,254355.0,-0.50829771376551,4.046148550519914,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.697695511876245
5749,ALO1:ADE17,9,254336.0,-0.51075701880309,4.081102014135932,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.69633435566132
5748,ALO1:ADE17,9,254315.0,-0.489738613251285,3.787187462505584,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.683061707714739
5747,ALO1:ADE17,9,254311.0,-0.49839321859562,3.92664156577655,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.697787906756072
5746,ALO1:ADE17,9,254153.0,-0.441040683586206,3.137955592007713,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.61690193915658
5745,ALO1:ADE17,9,254108.0,-0.469317289618379,3.5145519967721643,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.661536903816674
5744,ALO1:ADE17,9,254091.0,-0.446854665084094,3.2342248873941526,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.630199098381463
5743,ALO1:ADE17,9,254027.0,-0.441333148941196,3.0441255768290563,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.606145247133753
5741,ALO1:ADE17,9,254003.0,-0.502039539687301,3.748356781184876,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.664019119335056
